RANK,NAME,IMP_ATT,RUS_ATT,RUS_YDS,RUS_Y/A,LG,EXPLO,RUS_TD,REC,TGT,REC_YDS,Y/R,REC_TD,FL,G,YBCON,YBCON/ATT,YACON,YACON/ATT,BRKTKL,RZ TGT,RUS_YACON,SNAPS,GRZ_ATT,FPTS,FPTS/G
122.0,Devine Ozigbo,10.0,1.0,1.0,1.0,1.0,0.0,0.0,9.0,9.0,42.0,4.7,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,27.0,0.0,13.3,1.7
123.0,Justice Hill,17.0,12.0,60.0,5.0,19.0,0.0,0.0,5.0,5.0,20.0,4.0,0.0,0.0,12.0,35.0,2.9,25.0,2.1,1.0,2.0,9.0,73.0,2.0,13.0,1.1
124.0,C.J. Prosise,15.0,10.0,19.0,1.9,7.0,0.0,0.0,5.0,5.0,18.0,3.6,1.0,1.0,10.0,13.0,1.3,6.0,0.6,0.0,1.0,5.0,45.0,1.0,12.7,1.3
125.0,Tevin Coleman,33.0,28.0,53.0,1.9,12.0,0.0,0.0,4.0,5.0,34.0,8.5,0.0,0.0,8.0,3.0,0.1,50.0,1.8,3.0,2.0,7.0,63.0,1.0,12.7,1.6
126.0,J.J. Taylor,25.0,23.0,110.0,4.8,28.0,1.0,0.0,1.0,2.0,4.0,4.0,0.0,0.0,6.0,51.0,2.2,59.0,2.6,1.0,1.0,1.0,50.0,0.0,12.4,2.1
127.0,Theo Riddick,12.0,6.0,14.0,2.3,11.0,0.0,0.0,5.0,6.0,43.0,8.6,0.0,0.0,5.0,4.0,0.7,10.0,1.7,0.0,1.0,12.0,48.0,0.0,10.7,2.1
128.0,Reggie Gilliam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,16.0,8.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,9.6,0.7
129.0,Artavis Pierce,6.0,6.0,34.0,5.7,23.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,14.0,2.3,20.0,3.3,1.0,0.0,0.0,13.0,1.0,9.4,1.9
130.0,Marlon Mack,7.0,4.0,26.0,6.5,18.0,0.0,0.0,3.0,3.0,30.0,10.0,0.0,0.0,1.0,14.0,3.5,12.0,3.0,0.0,0.0,0.0,11.0,0.0,8.6,8.6
131.0,Michael Burton,11.0,7.0,18.0,2.6,7.0,0.0,0.0,4.0,4.0,28.0,7.0,0.0,0.0,15.0,10.0,1.4,8.0,1.1,0.0,1.0,6.0,208.0,0.0,8.6,0.6
132.0,Anthony Sherman,5.0,3.0,8.0,2.7,6.0,0.0,0.0,1.0,2.0,5.0,5.0,1.0,0.0,12.0,4.0,1.3,4.0,1.3,0.0,1.0,0.0,60.0,0.0,8.3,0.7
133.0,Jonathan Ward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,11.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.1,0.6
134.0,Khari Blasingame,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,39.0,9.8,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,0.0,7.9,0.5
135.0,Trenton Cannon,13.0,10.0,33.0,3.3,13.0,0.0,0.0,3.0,3.0,16.0,5.3,0.0,0.0,14.0,9.0,0.9,24.0,2.4,1.0,0.0,0.0,43.0,0.0,7.9,0.6
136.0,Buddy Howell,18.0,16.0,64.0,4.0,9.0,0.0,0.0,1.0,2.0,3.0,3.0,0.0,0.0,14.0,44.0,2.8,20.0,1.3,0.0,0.0,2.0,47.0,0.0,7.7,0.6
137.0,Alex Armah Jr.,15.0,6.0,9.0,1.5,3.0,0.0,0.0,5.0,9.0,18.0,3.6,0.0,0.0,16.0,3.0,0.5,6.0,1.0,0.0,3.0,3.0,145.0,1.0,7.7,0.5
138.0,Dontrell Hilliard,10.0,9.0,48.0,5.3,19.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,7.0,19.0,2.1,29.0,3.2,1.0,0.0,0.0,22.0,0.0,6.0,0.9
139.0,Elijhaa Penny,9.0,6.0,15.0,2.5,5.0,0.0,0.0,2.0,3.0,20.0,10.0,0.0,0.0,14.0,4.0,0.7,11.0,1.8,0.0,1.0,1.0,73.0,1.0,5.5,0.4
140.0,Jonathan Williams,5.0,1.0,5.0,5.0,5.0,0.0,0.0,4.0,4.0,21.0,5.3,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,27.0,0.0,4.6,0.9
141.0,Austin Walter,2.0,1.0,3.0,3.0,3.0,0.0,0.0,1.0,1.0,27.0,27.0,0.0,0.0,4.0,1.0,1.0,2.0,2.0,0.0,0.0,27.0,12.0,0.0,4.0,1.0
142.0,Andy Janovich,7.0,2.0,4.0,2.0,2.0,0.0,0.0,2.0,5.0,13.0,6.5,0.0,0.0,14.0,3.0,1.5,1.0,0.5,0.0,0.0,7.0,172.0,0.0,3.7,0.3
143.0,Rashaad Penny,11.0,11.0,34.0,3.1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.0,1.8,14.0,1.3,0.0,0.0,0.0,38.0,0.0,3.4,1.1
144.0,Bo Scarbrough,6.0,6.0,31.0,5.2,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,2.8,14.0,2.3,1.0,0.0,0.0,12.0,0.0,3.1,3.1
145.0,Chandler Cox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,9.0,4.5,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,2.9,0.4
146.0,Jason Huntley,7.0,5.0,19.0,3.8,10.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,5.0,8.0,1.6,11.0,2.2,2.0,0.0,0.0,31.0,0.0,2.9,0.6
147.0,Lamar Miller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.6,2.6
148.0,LeVante Bellamy,5.0,4.0,11.0,2.8,8.0,0.0,0.0,1.0,1.0,5.0,5.0,0.0,0.0,5.0,8.0,2.0,3.0,0.8,0.0,0.0,2.0,9.0,0.0,2.6,0.5
149.0,Scottie Phillips,3.0,2.0,9.0,4.5,5.0,0.0,0.0,1.0,1.0,7.0,7.0,0.0,0.0,8.0,5.0,2.5,4.0,2.0,0.0,1.0,0.0,9.0,0.0,2.6,0.3
150.0,Rico Dowdle,7.0,7.0,24.0,3.4,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,13.0,1.9,11.0,1.6,0.0,0.0,0.0,14.0,0.0,2.4,0.2
151.0,D.J. Foster,3.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,7.0,7.0,0.0,0.0,10.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,25.0,0.0,1.9,0.2
152.0,Craig Reynolds,2.0,1.0,4.0,4.0,4.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.7,0.9
153.0,Cullen Gillaspia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,6.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.6,0.2
154.0,Dwayne Washington,8.0,8.0,15.0,1.9,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,1.3,5.0,0.6,0.0,0.0,0.0,11.0,0.0,1.5,0.1
155.0,Tony Jones Jr.,3.0,3.0,13.0,4.3,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,7.0,2.3,0.0,0.0,0.0,5.0,0.0,1.3,1.3
156.0,Senorise Perry,2.0,2.0,9.0,4.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,1.0,7.0,3.5,0.0,0.0,0.0,2.0,0.0,0.9,0.1
157.0,Dexter Williams,2.0,2.0,8.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,3.5,1.0,0.5,0.0,0.0,0.0,7.0,0.0,0.8,0.3
158.0,Tony Brooks-James,3.0,3.0,4.0,1.3,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.3,0.0,0.0,0.0,6.0,0.0,0.4,0.4
159.0,Qadree Ollison,1.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,14.0,0.0,0.3,0.1
160.0,Adrian Killins Jr.,2.0,1.0,-12.0,-12.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0
161.0,Xavier Jones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162.0,Darius Bradwell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163.0,Javon Leake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164.0,Kirk Merritt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165.0,Raymond Calais,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166.0,Sewo Olonilua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167.0,John Lovett,3.0,3.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168.0,Andrew Beck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169.0,Jeremy Cox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0
170.0,Michael Warren II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171.0,Chris Myarick,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172.0,Jake Bargas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173.0,Nathan Cottrell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
174.0,Nick Bellore,2.0,1.0,5.0,5.0,5.0,0.0,0.0,1.0,1.0,9.0,9.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175.0,Bruce Miller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176.0,Taiwan Jones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
177.0,Cordarrelle Patterson,89.0,64.0,232.0,3.6,13.0,0.0,1.0,21.0,25.0,132.0,6.3,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,2.0,0.0,0.0
178.0,Kenjon Barner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
179.0,Derek Watt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0
180.0,Brandin Bryant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181.0,J.P. Holtz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182.0,Johnny Stanton IV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
183.0,Elijah Holyfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184.0,Trey Edmunds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
185.0,Jason Cabinda,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,8.0,4.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186.0,Wendell Smallwood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
