RANK,NAME,IMP_ATT,RUS_ATT,RUS_YDS,RUS_Y/A,LG,EXPLO,RUS_TD,REC,TGT,REC_YDS,Y/R,REC_TD,FL,G,YBCON,YBCON/ATT,YACON,YACON/ATT,BRKTKL,RZ TGT,RUS_YACON,SNAPS,GRZ_ATT,FPTS,FPTS/G
121.0,Snoop Conner,12.0,12.0,42.0,3.5,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,31.0,2.6,11.0,0.9,0.0,0.0,0.0,34.0,1.0,10.2,2.0
122.0,Ronnie Rivers,14.0,9.0,21.0,2.3,5.0,0.0,0.0,5.0,5.0,29.0,5.8,0.0,0.0,2.0,16.0,1.8,5.0,0.6,0.0,1.0,11.0,24.0,0.0,10.0,5.0
123.0,Tyrion Davis-Price,36.0,34.0,99.0,2.9,20.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,46.0,1.4,53.0,1.6,2.0,0.0,0.0,69.0,1.0,9.9,2.0
124.0,Tyler Badie,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,24.0,24.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,9.4,9.4
125.0,Myles Gaskin,16.0,10.0,26.0,2.6,10.0,0.0,0.0,4.0,6.0,28.0,7.0,0.0,0.0,2.0,14.0,1.4,12.0,1.2,0.0,3.0,10.0,39.0,0.0,9.4,4.7
126.0,David Johnson,16.0,12.0,24.0,2.0,5.0,0.0,0.0,4.0,4.0,47.0,11.8,0.0,1.0,4.0,6.0,0.5,18.0,1.5,0.0,0.0,6.0,50.0,0.0,9.1,2.3
127.0,Isaiah Spiller,21.0,18.0,41.0,2.3,11.0,0.0,0.0,3.0,3.0,13.0,4.3,0.0,0.0,5.0,17.0,0.9,24.0,1.3,0.0,0.0,0.0,51.0,0.0,8.4,1.7
128.0,Julius Chestnut,12.0,9.0,12.0,1.3,5.0,0.0,0.0,3.0,3.0,41.0,13.7,0.0,0.0,6.0,5.0,0.6,7.0,0.8,1.0,0.0,10.0,29.0,0.0,8.3,1.4
129.0,Trayveon Williams,9.0,6.0,30.0,5.0,16.0,0.0,0.0,2.0,3.0,30.0,15.0,0.0,0.0,9.0,9.0,1.5,21.0,3.5,1.0,0.0,3.0,36.0,0.0,8.0,0.9
130.0,Jaret Patterson,18.0,17.0,78.0,4.6,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,40.0,2.4,38.0,2.2,0.0,0.0,0.0,33.0,0.0,7.8,3.9
131.0,Spencer Brown,13.0,9.0,43.0,4.8,7.0,0.0,0.0,2.0,4.0,10.0,5.0,0.0,0.0,2.0,32.0,3.6,11.0,1.2,0.0,0.0,1.0,31.0,1.0,7.3,3.7
132.0,Zamir White,17.0,17.0,70.0,4.1,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,39.0,2.3,31.0,1.8,0.0,0.0,0.0,35.0,0.0,7.0,0.6
133.0,Trestan Ebner,32.0,24.0,54.0,2.3,11.0,0.0,0.0,2.0,8.0,8.0,4.0,0.0,1.0,11.0,24.0,1.0,30.0,1.3,1.0,0.0,0.0,78.0,2.0,6.2,0.6
134.0,Anthony McFarland Jr.,8.0,6.0,30.0,5.0,14.0,0.0,0.0,2.0,2.0,11.0,5.5,0.0,0.0,1.0,16.0,2.7,14.0,2.3,1.0,0.0,3.0,21.0,0.0,6.1,6.1
135.0,Jakob Johnson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,10.0,2.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,0.0,6.0,0.5
136.0,Patrick Taylor Jr.,11.0,10.0,31.0,3.1,6.0,0.0,0.0,1.0,1.0,17.0,17.0,0.0,0.0,7.0,13.0,1.3,18.0,1.8,0.0,0.0,0.0,32.0,0.0,5.8,0.8
137.0,Dwayne Washington,12.0,11.0,38.0,3.5,8.0,0.0,0.0,1.0,1.0,7.0,7.0,0.0,0.0,7.0,16.0,1.5,22.0,2.0,1.0,0.0,3.0,26.0,0.0,5.5,0.8
138.0,D'Ernest Johnson,7.0,4.0,17.0,4.3,7.0,0.0,0.0,3.0,3.0,7.0,2.3,0.0,0.0,10.0,5.0,1.3,12.0,3.0,0.0,0.0,2.0,35.0,0.0,5.4,0.5
139.0,Larry Rountree III,15.0,13.0,19.0,1.5,5.0,0.0,0.0,2.0,2.0,14.0,7.0,0.0,0.0,3.0,8.0,0.6,11.0,0.8,0.0,0.0,3.0,21.0,0.0,5.3,1.8
140.0,Jonathan Ward,8.0,5.0,25.0,5.0,12.0,0.0,0.0,2.0,3.0,7.0,3.5,0.0,0.0,4.0,16.0,3.2,9.0,1.8,0.0,1.0,3.0,10.0,0.0,5.2,1.3
141.0,Adam Prentice,7.0,4.0,9.0,2.3,3.0,0.0,0.0,3.0,3.0,9.0,3.0,0.0,0.0,6.0,3.0,0.8,6.0,1.5,0.0,0.0,5.0,69.0,0.0,4.8,0.8
142.0,Giovani Bernard,10.0,8.0,28.0,3.5,8.0,0.0,0.0,2.0,2.0,-1.0,-0.5,0.0,0.0,4.0,26.0,3.3,2.0,0.3,0.0,0.0,0.0,25.0,0.0,4.7,1.2
143.0,Mike Davis,10.0,8.0,18.0,2.3,10.0,0.0,0.0,2.0,2.0,4.0,2.0,0.0,0.0,5.0,13.0,1.6,5.0,0.6,1.0,0.0,2.0,34.0,2.0,4.2,0.8
144.0,Michael Burton,8.0,5.0,7.0,1.4,6.0,0.0,0.0,2.0,3.0,11.0,5.5,0.0,0.0,12.0,4.0,0.8,3.0,0.6,0.0,0.0,2.0,50.0,0.0,3.8,0.3
145.0,J.J. Taylor,11.0,10.0,9.0,0.9,5.0,0.0,0.0,1.0,1.0,8.0,8.0,0.0,0.0,1.0,4.0,0.4,5.0,0.5,1.0,0.0,3.0,17.0,1.0,2.7,2.7
146.0,Demetric Felton Jr.,5.0,1.0,-4.0,-4.0,0.0,0.0,0.0,2.0,4.0,8.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,74.0,0.0,2.4,0.4
147.0,Keith Smith,3.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,8.0,8.0,0.0,0.0,10.0,0.0,0.0,2.0,2.0,0.0,1.0,5.0,151.0,0.0,2.0,0.2
148.0,Ty Chandler,6.0,6.0,20.0,3.3,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,1.3,12.0,2.0,0.0,0.0,0.0,12.0,0.0,2.0,1.0
149.0,Trey Sermon,2.0,2.0,19.0,9.5,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,5.0,9.0,4.5,0.0,0.0,0.0,5.0,0.0,1.9,1.9
150.0,Godwin Igwebuike,4.0,3.0,4.0,1.3,4.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.7,0.3
151.0,Devine Ozigbo,4.0,3.0,4.0,1.3,4.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,3.0,1.0,0.3,3.0,1.0,0.0,0.0,0.0,11.0,0.0,1.7,0.6
152.0,Ty'Son Williams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.5,1.5
153.0,Jerome Ford,8.0,8.0,12.0,1.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,-1.0,-0.1,13.0,1.6,0.0,0.0,0.0,14.0,0.0,1.2,0.1
154.0,Reggie Bonnafon,3.0,3.0,8.0,2.7,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.7,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.8,0.8
155.0,Kylin Hill,1.0,1.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,0.7,0.7
156.0,Duke Johnson Jr.,2.0,2.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,3.0,1.5,0.0,0.0,0.0,5.0,0.0,0.4,0.4
157.0,Damien Williams,2.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,10.0,0.0,0.2,0.2
158.0,Jordan Howard,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1
159.0,La'Mical Perine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,Chris Myarick,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,65.0,9.3,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161.0,Austin Walter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162.0,Mike Weber,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163.0,Damarea Crockett,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164.0,Qadree Ollison,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165.0,Khari Blasingame,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0
166.0,John Lovett,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167.0,Andrew Beck,13.0,2.0,0.0,0.0,1.0,0.0,0.0,5.0,11.0,69.0,13.8,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168.0,Cullen Gillaspia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169.0,Rico Dowdle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
170.0,Jason Huntley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171.0,Sandro Platzgummer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172.0,Kennedy Brooks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173.0,Mohamed Ibrahim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174.0,Kirk Merritt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175.0,Jermar Jefferson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176.0,Jake Bargas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177.0,John Lovett,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178.0,Brittain Brown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179.0,Troy Hairston II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,19.0,3.8,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180.0,Roschon Johnson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181.0,Clint Ratkovich,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182.0,Sean Tucker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183.0,Kendre Miller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184.0,Israel Abanikanda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185.0,Bryant Koback,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186.0,Greg Bell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187.0,DeWayne McBride,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188.0,Tyjae Spears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189.0,Hunter Luepke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190.0,Zach Ojile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191.0,Ellis Merriweather,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.0,Alfonzo Graham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193.0,Emanuel Wilson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194.0,Jaleel McLaughlin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195.0,Ronnie Brown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.0,Owen Wright,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197.0,Chris Brooks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198.0,Jordan Mims,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199.0,Deneric Prince,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200.0,Levi Bell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201.0,Travis Dye,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202.0,Darius Hagans,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203.0,Robert Burns,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204.0,Hassan Hall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205.0,Calvin Tyler Jr.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206.0,Jacob Saylors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207.0,Chase Brown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208.0,Keaton Mitchell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209.0,Xazavian Valladay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210.0,Camerun Peoples,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211.0,Kenny McIntosh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212.0,Evan Hull,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213.0,Henry Pearson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214.0,Emari Demercado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215.0,Carlos Washington Jr.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216.0,Ronald Awatt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217.0,Khalan Laborn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218.0,Jack Colletto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219.0,Tyler Hoosman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220.0,Elijah Dotson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221.0,Jordan Byrd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222.0,Monte Pottebaum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223.0,Derek Parish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224.0,Lew Nichols III,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225.0,Javian Hawkins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226.0,Sincere McCormick,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227.0,Zach Charbonnet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228.0,De'Von Achane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229.0,Bijan Robinson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230.0,Zach Evans,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231.0,Nate McCrary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232.0,Ben Mason,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233.0,Gerrid Doaks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234.0,Jake Funk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235.0,Tank Bigsby,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236.0,Chris Rodriguez Jr.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237.0,Deuce Vaughn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238.0,Tyler Goodson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239.0,Jahmyr Gibbs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240.0,Jashaun Corbin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241.0,Eric Gray,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242.0,Jerrion Ealy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
