RANK,NAME,IMP_ATT,RUS_ATT,RUS_YDS,RUS_Y/A,LG,EXPLO,RUS_TD,REC,TGT,REC_YDS,Y/R,REC_TD,FL,G,YBCON,YBCON/ATT,YACON,YACON/ATT,BRKTKL,RZ TGT,RUS_YACON,SNAPS,GRZ_ATT,FPTS,FPTS/G
122.0,Ryan Hewitt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,0.0,7.1,0.6
123.0,Mike Boone,14.0,11.0,47.0,4.3,20.0,1.0,0.0,2.0,3.0,1.0,0.5,0.0,0.0,8.0,13.0,1.2,34.0,3.1,1.0,0.0,0.0,36.0,0.0,6.8,0.9
124.0,Samaje Perine,12.0,8.0,32.0,4.0,11.0,0.0,0.0,3.0,4.0,5.0,1.7,0.0,0.0,5.0,13.0,1.6,19.0,2.4,0.0,0.0,3.0,30.0,0.0,6.7,1.3
125.0,Tyler Ervin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,35.0,11.7,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,6.5,0.7
126.0,Shaun Wilson,11.0,6.0,29.0,4.8,9.0,0.0,0.0,3.0,5.0,5.0,1.7,0.0,0.0,5.0,23.0,3.8,6.0,1.0,0.0,1.0,0.0,22.0,0.0,6.4,1.3
127.0,Tre Madden,6.0,3.0,3.0,1.0,2.0,0.0,0.0,2.0,3.0,35.0,17.5,0.0,0.0,14.0,3.0,1.0,0.0,0.0,0.0,0.0,5.0,86.0,0.0,5.8,0.4
128.0,C.J. Prosise,4.0,1.0,-3.0,-3.0,0.0,0.0,0.0,3.0,3.0,22.0,7.3,0.0,0.0,5.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,4.9,1.0
129.0,Mike Gillislee,17.0,16.0,43.0,2.7,5.0,0.0,0.0,1.0,1.0,9.0,9.0,0.0,1.0,4.0,4.0,0.3,39.0,2.4,4.0,0.0,0.0,25.0,0.0,4.2,1.1
130.0,Jeremy Hill,5.0,4.0,25.0,6.3,11.0,0.0,0.0,1.0,1.0,6.0,6.0,0.0,0.0,1.0,22.0,5.5,3.0,0.8,0.0,0.0,2.0,12.0,0.0,4.1,4.1
131.0,De'Lance Turner,3.0,1.0,4.0,4.0,4.0,0.0,0.0,2.0,2.0,17.0,8.5,0.0,0.0,4.0,1.0,1.0,3.0,3.0,0.0,0.0,5.0,10.0,0.0,4.1,1.0
132.0,Ricky Ortiz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,11.0,3.7,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,4.1,0.3
133.0,Derrick Coleman,5.0,2.0,3.0,1.5,2.0,0.0,0.0,2.0,3.0,17.0,8.5,0.0,0.0,16.0,1.0,0.5,2.0,1.0,0.0,1.0,4.0,74.0,0.0,4.0,0.3
134.0,Benny Cunningham Jr.,13.0,11.0,20.0,1.8,6.0,0.0,0.0,1.0,2.0,9.0,9.0,0.0,0.0,15.0,7.0,0.6,13.0,1.2,1.0,0.0,3.0,37.0,0.0,3.9,0.3
135.0,Ameer Abdullah,5.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,4.0,28.0,9.3,0.0,1.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,17.0,0.0,3.9,0.4
136.0,David Williams,8.0,8.0,36.0,4.5,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,26.0,3.3,10.0,1.3,0.0,0.0,0.0,20.0,0.0,3.6,0.6
137.0,Jamaal Charles,9.0,6.0,7.0,1.2,5.0,0.0,0.0,2.0,3.0,7.0,3.5,0.0,0.0,2.0,3.0,0.5,4.0,0.7,1.0,0.0,1.0,20.0,0.0,3.4,1.7
138.0,Jamize Olawale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,13.0,6.5,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,3.3,0.2
139.0,Travaris Cadet,12.0,11.0,17.0,1.5,5.0,0.0,0.0,1.0,1.0,5.0,5.0,0.0,0.0,1.0,-2.0,-0.2,19.0,1.7,0.0,1.0,1.0,24.0,0.0,3.2,3.2
140.0,Jeremy Langford,9.0,9.0,25.0,2.8,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,-0.2,27.0,3.0,0.0,0.0,0.0,16.0,0.0,2.5,2.5
141.0,Derek Watt,5.0,4.0,11.0,2.8,8.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,16.0,4.0,1.0,7.0,1.8,1.0,0.0,0.0,146.0,0.0,2.3,0.1
142.0,Justin Davis,2.0,2.0,19.0,9.5,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,8.0,3.0,1.5,0.0,0.0,0.0,5.0,0.0,1.9,0.2
143.0,Jonathan Stewart,6.0,6.0,17.0,2.8,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.3,15.0,2.5,0.0,0.0,0.0,17.0,0.0,1.7,0.6
144.0,David Fluellen,4.0,4.0,16.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,3.5,2.0,0.5,0.0,0.0,0.0,6.0,0.0,1.6,0.2
145.0,Darius Jackson,7.0,6.0,16.0,2.7,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,13.0,2.2,3.0,0.5,0.0,0.0,0.0,18.0,0.0,1.6,0.4
146.0,Michael Burton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,6.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,1.6,0.2
147.0,Brandon Wilds,6.0,6.0,15.0,2.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.8,4.0,0.7,0.0,0.0,0.0,9.0,0.0,1.5,0.5
148.0,Danny Vitale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,1.2,0.2
149.0,Jonathan Williams,4.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,-2.0,-0.7,2.0,0.7,0.0,0.0,0.0,18.0,0.0,1.1,0.4
150.0,Christine Michael,2.0,2.0,9.0,4.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,4.5,0.0,0.0,0.0,3.0,0.0,0.9,0.9
151.0,J.D. McKissic,4.0,3.0,8.0,2.7,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,1.7,3.0,1.0,0.0,0.0,0.0,9.0,0.0,0.8,0.2
152.0,Robert Kelley,4.0,4.0,8.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-5.0,-1.3,13.0,3.3,0.0,0.0,0.0,9.0,0.0,0.8,0.4
153.0,Jeremy McNichols,2.0,2.0,4.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,-1.0,6.0,3.0,1.0,0.0,0.0,2.0,0.0,0.4,0.4
154.0,Robert Turbin,6.0,4.0,10.0,2.5,5.0,0.0,0.0,1.0,2.0,3.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.3,0.2
155.0,Nick Bellore,5.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,15.0,3.8,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156.0,Taiwan Jones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
157.0,Cordarrelle Patterson,70.0,42.0,228.0,5.4,27.0,2.0,1.0,21.0,28.0,247.0,11.8,3.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,4.0,0.0,0.0
158.0,Patrick Ricard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0
159.0,Shane Smith,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
160.0,Trey Edmunds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
161.0,Buddy Howell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
162.0,Boston Scott,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163.0,Jason Cabinda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164.0,Godwin Igwebuike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165.0,Lavon Coleman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166.0,Dare Ogunbowale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
167.0,Joe Williams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0
168.0,Matt Dayes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
169.0,Donnie Ernsberger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
170.0,Dalyn Dawkins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171.0,Senorise Perry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172.0,Tra Carson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
173.0,Thomas Rawls,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174.0,De'Angelo Henderson Sr.,2.0,2.0,19.0,9.5,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,-0.1,0.0
