RANK,NAME,POS,WEEK_1,WEEK_2,WEEK_3,WEEK_4,WEEK_5,WEEK_6,WEEK_7,WEEK_8,WEEK_9,WEEK_10,WEEK_11,WEEK_12,WEEK_13,WEEK_14,WEEK_15,WEEK_16,WEEK_17,AVG,TOTAL
301.0,Demetrius Harris,TE,0.0,0.0,8.3,7.9,1.5,0.0,8.7,0.0,0.0,0.0,1.3,0.0,12.9,5.8,0.0,0.0,0.0,3.1,46.4
302.0,Chris Moore,WR,1.5,3.1,0.0,3.2,3.0,4.2,3.3,3.9,4.0,0.0,3.2,1.1,3.1,0.0,7.0,1.8,3.9,2.9,46.3
303.0,Virgil Green,TE,4.1,8.5,1.6,2.9,8.3,0.0,0.0,0.0,4.8,5.0,4.7,0.0,0.0,0.0,2.9,3.2,0.0,2.9,46.0
303.0,Trent Sherfield,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.6,3.1,12.7,10.5,12.2,4.3,3.5,46.0
305.0,Keith Kirkwood,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,6.3,7.5,10.0,4.1,6.0,5.5,0.0,5.7,45.9
306.0,James O'Shaughnessy,TE,0.0,2.7,0.0,4.8,5.7,5.9,0.0,0.0,0.0,9.6,1.4,0.0,3.9,4.2,1.7,0.0,5.5,3.2,45.4
307.0,Wayne Gallman Jr.,RB,2.8,2.3,2.5,3.3,0.0,6.2,0.0,-0.1,0.0,0.3,5.5,4.3,2.4,3.8,0.0,1.2,10.0,3.0,44.5
308.0,Jeff Wilson Jr.,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,19.4,10.6,2.6,5.8,0.9,7.4,44.4
309.0,Nick Boyle,TE,7.0,4.6,1.2,6.6,2.0,2.7,1.8,1.7,0.0,0.0,7.6,3.9,1.7,0.0,0.0,3.5,0.0,2.8,44.3
310.0,James Washington,WR,0.0,8.4,4.5,3.0,0.0,0.0,0.0,0.0,3.7,0.0,2.1,0.0,0.0,3.1,9.5,0.0,9.4,3.1,43.7
311.0,Luke Stocker,TE,5.7,3.5,2.1,0.0,0.0,0.0,9.1,0.0,1.5,0.0,3.6,2.4,0.0,1.7,4.7,0.0,9.2,2.7,43.5
312.0,Jay Ajayi,RB,20.2,9.7,0.0,11.1,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,43.4
313.0,James Develin,RB,6.2,0.0,0.0,0.0,0.0,2.3,0.0,1.7,1.0,6.1,0.0,0.0,14.4,6.2,3.8,0.0,1.2,2.7,42.9
314.0,DeAndre Carter,WR,2.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,2.4,9.2,1.0,8.2,12.1,5.3,3.0,42.3
315.0,Bennie Fowler III,WR,0.0,0.0,0.0,0.0,0.0,0.0,2.1,8.8,0.0,0.0,2.0,4.3,2.1,7.6,6.3,3.6,5.1,4.2,41.9
316.0,Tyrod Taylor,QB,23.6,14.4,3.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,41.4
317.0,Zane Gonzalez,K,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,2.0,3.0,14.0,5.9,41.0
317.0,Chad Williams,WR,0.0,0.0,1.8,9.2,4.3,1.5,7.4,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,11.0,4.1,41.0
319.0,Travis Benjamin,WR,3.0,0.0,0.0,1.2,0.0,0.0,2.3,0.0,-0.2,-0.2,0.0,7.7,12.5,2.1,8.5,2.7,1.1,3.4,40.7
319.0,Darren Fells,TE,2.2,3.5,0.0,11.9,1.8,0.0,0.0,1.6,0.0,0.0,0.0,7.6,0.0,0.0,0.0,10.8,1.3,2.5,40.7
321.0,Josh Hill,TE,2.5,1.5,2.7,9.3,10.4,0.0,0.0,0.0,3.0,0.0,4.6,0.0,0.0,0.0,4.4,2.1,0.0,2.5,40.5
322.0,Mike Gesicki,TE,2.1,0.0,6.1,1.9,5.6,2.1,7.4,5.4,0.0,1.5,0.0,-0.5,0.0,0.0,4.3,1.5,2.8,2.5,40.2
323.0,Las Vegas Raiders,DST,1.0,4.0,0.0,12.0,1.0,3.0,0.0,-4.0,-1.0,4.0,5.0,4.0,-1.0,3.0,2.0,6.0,1.0,2.5,40.0
324.0,Jordan Akins,TE,3.1,4.1,2.8,4.4,1.9,1.6,0.0,0.0,0.0,0.0,6.2,1.8,2.3,6.0,0.0,5.3,0.0,2.5,39.5
324.0,Tavon Austin,WR,0.1,17.4,11.0,0.7,5.4,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.6,39.5
326.0,Malcolm Brown,RB,4.3,6.6,4.2,0.0,0.0,2.4,8.1,0.7,8.8,2.0,1.5,0.0,0.8,0.0,0.0,0.0,0.0,3.3,39.4
327.0,Justin Hardy,WR,0.0,0.0,0.0,1.4,0.0,6.3,4.4,0.0,0.0,1.7,0.0,1.6,0.0,12.0,11.9,0.0,0.0,2.5,39.3
328.0,Tyler Eifert,TE,7.4,4.3,13.4,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,38.9
329.0,Raheem Mostert,RB,0.0,0.0,1.8,0.0,-0.1,8.7,11.8,1.8,14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,38.6
330.0,Kalen Ballage,RB,0.0,0.0,0.0,0.3,0.2,0.0,0.0,0.5,3.5,1.6,0.0,1.5,0.3,0.0,19.1,6.9,3.8,3.1,37.7
331.0,Maxx Williams,TE,6.2,6.8,1.5,10.1,2.8,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.6,0.0,0.0,2.9,37.1
332.0,Cody Core,WR,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.7,0.0,1.7,10.0,6.0,2.0,7.6,0.0,2.6,37.0
333.0,Alex Erickson,WR,0.0,0.0,0.0,2.6,5.4,2.8,0.9,1.5,0.0,0.0,0.0,0.0,-0.8,1.4,5.3,5.5,12.3,2.3,36.9
334.0,Marcell Ateman,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.6,9.6,7.5,4.0,0.0,1.7,5.2,36.4
335.0,Matt McCrane,K,0.0,0.0,0.0,14.0,4.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,7.2,36.0
336.0,Will Dissly,TE,19.5,13.2,1.4,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,35.6
337.0,Hayden Hurst,TE,0.0,0.0,0.0,0.0,1.7,0.0,0.0,10.9,3.1,0.0,0.0,5.5,0.0,0.0,5.0,2.8,6.3,2.9,35.3
337.0,Lee Smith,TE,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,2.6,5.9,7.1,7.3,7.1,0.0,0.0,2.2,35.3
339.0,Rod Smith,RB,0.5,0.0,0.0,3.2,1.0,0.4,0.0,0.0,1.8,3.2,2.8,0.7,0.2,6.3,1.4,-0.7,12.9,2.1,33.7
340.0,Taysom Hill,TE,0.0,0.0,3.9,3.8,8.3,0.0,1.5,3.1,1.0,2.4,0.8,1.3,0.0,-0.6,1.7,-2.0,8.4,2.1,33.6
341.0,Blaine Gabbert,QB,2.7,8.9,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0.0,-0.1,0.0,-0.1,8.0,6.6,4.1,33.0
341.0,Dan Arnold,TE,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,4.5,4.5,14.5,4.0,0.0,0.0,0.0,0.0,3.3,33.0
343.0,Mo Alie-Cox,TE,0.0,0.0,0.0,2.7,0.0,4.4,1.7,9.6,0.0,10.8,0.0,0.0,0.0,0.0,0.0,0.0,3.1,3.6,32.3
344.0,Marvin Hall,WR,0.0,4.0,1.7,1.2,4.5,0.0,15.3,0.0,0.0,2.2,0.3,0.0,0.0,-0.3,2.0,0.0,0.0,1.9,30.9
345.0,Chase Daniel,QB,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,-0.3,0.0,0.0,19.4,11.8,0.0,0.0,0.0,0.0,6.1,30.7
346.0,Brandon Bolden,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,1.2,6.3,1.9,1.8,29.4
346.0,DJ Chark Jr.,WR,0.0,0.3,0.0,1.6,8.8,0.0,7.1,8.1,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,2.7,29.4
348.0,Damion Ratley,WR,0.0,0.0,0.0,0.0,0.0,14.2,5.3,3.1,3.6,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,2.1,27.4
349.0,Colt McCoy,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,15.5,2.0,0.0,0.0,0.0,0.0,9.1,27.2
350.0,Kyle Allen,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,25.0,13.3,26.5
351.0,Richie James Jr.,WR,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,8.0,0.0,0.0,4.7,-2.0,0.0,0.0,1.4,12.2,2.0,26.0
351.0,Mike Nugent,K,8.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,26.0
353.0,Andy Janovich,RB,0.0,2.1,0.2,4.2,0.0,0.0,0.0,0.0,1.9,0.0,2.2,0.0,1.7,0.3,0.0,2.1,11.0,1.6,25.7
354.0,MyCole Pruitt,TE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,2.3,1.4,1.9,1.2,10.9,4.6,1.7,25.2
355.0,Jake Kumerow,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,1.5,15.8,4.9,4.9,24.3
355.0,Brandon Powell,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,4.5,1.9,16.3,4.1,24.3
357.0,Andre Roberts,WR,0.2,0.0,0.0,0.0,1.4,0.0,4.1,0.0,0.0,0.0,0.0,0.0,3.8,-2.0,10.6,0.0,5.8,1.5,23.9
358.0,Anthony Sherman,RB,10.6,0.0,2.6,0.0,2.5,0.8,0.0,2.0,0.0,1.2,0.0,0.0,0.0,0.2,0.0,0.0,3.9,1.5,23.8
359.0,Dalton Schultz,TE,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,4.1,0.0,0.9,1.7,6.7,5.3,0.0,2.7,2.1,23.6
360.0,Nick O'Leary,TE,0.0,0.0,0.0,0.0,0.0,14.9,4.3,0.0,0.0,1.5,0.0,0.0,1.9,0.0,0.0,0.0,0.0,1.9,22.6
361.0,Trey Quinn,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,13.6,0.0,0.0,0.0,0.0,0.0,7.5,22.5
362.0,Marcus Johnson,WR,0.0,0.0,-0.2,4.4,4.6,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,22.0
363.0,Luke Willson,TE,0.0,2.3,3.0,1.6,0.0,0.0,2.8,5.1,3.7,0.0,0.0,1.4,1.8,0.0,0.0,0.0,0.0,1.6,21.7
364.0,Josh McCown,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,15.5,3.4,0.0,0.0,0.0,0.0,5.2,20.8
365.0,Ronald Jones II,RB,0.0,0.0,0.0,3.8,0.0,4.9,9.8,1.1,0.0,0.0,0.0,0.0,0.2,0.0,0.9,0.0,0.0,2.3,20.7
366.0,Logan Thomas,TE,3.4,1.7,0.0,0.0,0.0,1.0,0.0,0.0,11.0,1.7,0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.7,20.3
366.0,C.J. Ham,RB,0.0,0.5,9.7,2.7,1.7,0.1,0.0,0.1,0.0,0.0,0.0,2.3,3.1,0.0,0.0,0.1,0.0,1.4,20.3
368.0,Vyncint Smith,WR,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,5.8,2.9,20.1
369.0,Derek Carrier,TE,4.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.5,0.0,0.0,0.0,10.9,0.0,0.0,0.0,1.2,19.7
370.0,Adam Shaheen,TE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.5,0.0,5.9,1.4,0.0,3.0,17.8
371.0,Robert Tonyan,TE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,0.0,1.5,0.0,0.0,2.1,1.7,1.1,17.7
372.0,Dontrell Hilliard,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,-0.4,0.0,0.0,8.0,4.0,0.0,2.5,0.0,1.6,17.5
373.0,Matt Barkley,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1,17.1
374.0,Jake Butt,TE,4.9,8.8,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,16.5
375.0,Cameron Batson,WR,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.1,5.6,1.6,2.3,1.7,0.0,0.0,0.0,0.0,1.5,16.3
376.0,Darrel Williams,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,11.2,0.0,3.1,2.7,16.1
377.0,Darren Waller,TE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,2.8,5.3,3.9,15.6
377.0,Brian Hill,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.7,9.5,4.9,1.6,15.6
379.0,Elijhaa Penny,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,3.2,2.4,1.7,0.0,4.7,0.2,1.5,1.6,1.1,15.5
380.0,Dwayne Washington,RB,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,4.7,-0.3,0.0,0.0,0.0,0.0,0.0,10.8,1.2,15.4
381.0,Eric Tomlinson,TE,1.7,3.4,2.4,0.0,3.5,0.0,0.5,0.0,1.6,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,1.0,15.2
382.0,Jeremy Sprinkle,TE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,4.2,0.0,0.9,15.1
383.0,Alex Armah Jr.,RB,6.1,0.4,0.1,0.0,0.4,0.0,0.0,0.0,6.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.9,15.0
384.0,Blake Bell,TE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,4.7,0.0,1.5,0.0,3.6,1.6,0.0,1.0,1.5,14.7
385.0,Devonta Freeman,RB,8.0,0.0,0.0,0.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,14.1
386.0,Tommylee Lewis,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,0.0,3.0,-1.6,0.0,2.8,2.0,14.0
387.0,Taylor Heinicke,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,1.3,0.0,12.3,0.0,2.3,13.9
388.0,J.J. Nelson,WR,0.0,0.0,0.0,1.4,0.0,1.9,3.5,0.8,0.0,-1.0,0.0,0.0,0.0,6.8,0.0,0.0,0.0,1.0,13.4
389.0,Kevin White,WR,0.0,0.0,0.0,0.0,0.0,0.0,8.4,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,1.5,13.2
389.0,Chris Manhertz,TE,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.8,13.2
391.0,Sam Ficken,K,0.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,13.0
392.0,Nathan Peterman,QB,-2.9,0.0,0.0,0.0,0.0,2.6,0.0,0.9,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,12.8
393.0,Tyler Conklin,TE,1.6,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,7.3,0.0,0.0,0.8,12.7
394.0,Corey Coleman,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,1.9,0.0,0.0,6.3,1.8,0.5,0.0,1.6,12.6
395.0,Russell Gage,WR,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,5.3,0.0,3.4,0.8,12.3
396.0,John Kelly Jr.,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,5.9,5.8,3.0,12.1
397.0,Antony Auclair,TE,0.0,0.0,0.0,1.8,0.0,1.5,4.5,0.0,0.0,0.0,0.0,1.8,0.0,2.2,0.0,0.0,0.0,0.7,11.8
398.0,Joshua Perkins,TE,0.0,9.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,11.7
399.0,DeAndre Washington,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2.7,0.0,3.9,2.7,-1.3,0.0,0.1,-0.1,3.0,1.1,11.4
400.0,Dwayne Harris,WR,0.0,0.0,3.1,-0.1,0.0,1.7,0.0,1.3,2.3,1.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.7,11.2
401.0,Durham Smythe,TE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,0.0,0.0,0.0,1.9,4.4,0.7,11.0
402.0,Mike Glennon,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,2.5,0.0,5.5,11.0
403.0,T.J. Logan,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,1.5,0.5,0.0,5.5,0.0,0.0,1.1,10.9
404.0,D'Onta Foreman,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,0.0,10.7,10.7
405.0,Noah Brown,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,1.9,0.0,2.4,1.6,1.3,1.3,10.4
406.0,Patrick DiMarco,RB,0.0,3.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.8,0.0,0.9,0.0,0.0,0.6,10.1
407.0,Eric Saubert,TE,0.0,0.0,0.0,0.0,1.8,0.0,1.8,0.0,0.0,2.7,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.6,9.8
408.0,Jacob Hollister,TE,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,9.2
409.0,Derrick Willies,WR,0.0,0.0,0.0,0.0,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,9.1
410.0,Kenjon Barner,RB,0.0,0.0,0.0,1.1,0.0,1.6,3.6,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.9,8.4
411.0,Roosevelt Nix,RB,0.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.4,1.2,0.5,8.2
412.0,Chad Beebe,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,2.6,7.9
413.0,Tyler Kroft,TE,1.9,3.1,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,7.6
414.0,Auden Tate,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.5,0.0,0.0,0.0,0.0,2.5,1.1,7.5
415.0,Keith Smith,RB,0.0,3.2,1.2,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.5,7.3
416.0,Teddy Bridgewater,QB,0.0,0.0,0.0,0.0,-0.3,0.0,0.0,0.0,0.0,-0.3,-0.1,0.0,0.0,0.0,0.0,0.0,7.9,1.4,7.2
416.0,Javon Wims,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,1.8,7.2
418.0,Ray-Ray McCloud III,WR,0.0,0.0,1.6,0.0,1.4,-0.8,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,1.5,0.7,7.0
419.0,Marcedes Lewis,TE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,4.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.4,6.9
420.0,Mike Boone,RB,0.0,0.0,2.1,1.1,0.1,2.0,0.4,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,6.8
421.0,Samaje Perine,RB,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.3,6.7
422.0,Tyler Ervin,RB,2.2,0.0,0.0,0.0,0.0,0.0,2.9,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,6.5
423.0,Jordan Franks,TE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.7
424.0,DeShone Kizer,QB,-1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,7.3,1.8,5.4
425.0,C.J. Prosise,RB,0.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.9
426.0,Nate Sudfeld,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,2.3,4.7
427.0,Malik Turner,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,1.1,0.0,0.0,0.0,0.0,0.7,4.0
428.0,Ameer Abdullah,RB,0.0,0.0,0.0,0.0,0.0,0.0,2.3,-0.4,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,3.9
429.0,KhaDarel Hodge,WR,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.7
429.0,Nick Williams,WR,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,3.7
431.0,Ross Dwelley,TE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.3,3.4
431.0,River Cracraft,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.4,3.4
431.0,Sean Culkin,TE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.3,3.4
434.0,Joe Webb III,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.2,3.3
434.0,Tyrone Swoopes,TE,0.0,0.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,3.3
434.0,Brandon Zylstra,WR,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,3.3
437.0,Gehrig Dieter,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.8,3.2
438.0,Derek Watt,RB,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.2,0.0,0.0,0.8,0.1,2.3
439.0,Josh Malone,WR,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.2
440.0,Victor Bolden Jr.,WR,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,2.0
440.0,Justin Hardee,WR,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2.0
442.0,Darvin Kidsy,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.9,1.8
442.0,Damiere Byrd,WR,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.8
444.0,Jamal Agnew,WR,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.7
444.0,Richard Rodgers,TE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.2,1.7
444.0,Allen Lazard,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.7,1.7
444.0,Marcus Kemp,WR,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.7
448.0,Garrett Gilbert,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.6,1.6
448.0,Michael Burton,RB,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.6
448.0,Darius Jackson,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.4,1.6
