RANK,NAME,TGT_SHARE,G,REC,REC_YDS,Y/R,AIR,AIR/R,YAC,YAC/R,YACON,YACON/R,BRKTKL,TGT,RZ_TGT,REC_TD,RUS_ATT,RUS_YDS,RUS_TD,FL,FPTS,FPTS/G
140.0,Richie James Jr.,0.027000000000000003,13.0,9.0,130.0,14.4,29.0,3.2,101.0,11.2,11.0,1.2,3.0,14.0,1.0,1.0,0.0,0.0,0.0,1.0,26.0,2.0
141.0,Alex Erickson,0.046,16.0,20.0,167.0,8.4,92.0,4.6,75.0,3.8,18.0,0.9,0.0,29.0,1.0,0.0,3.0,22.0,0.0,1.0,36.9,2.3
142.0,Leonte Carroo,0.009000000000000001,9.0,2.0,94.0,47.0,58.0,29.0,36.0,18.0,1.0,0.5,0.0,4.0,0.0,1.0,1.0,14.0,0.0,0.0,18.8,2.1
143.0,Jake Kumerow,0.018000000000000002,5.0,8.0,103.0,12.9,80.0,10.0,23.0,2.9,1.0,0.1,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,24.3,4.9
144.0,Andre Holmes,0.05,15.0,13.0,162.0,12.5,112.0,8.6,50.0,3.8,29.0,2.2,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,29.2,1.9
145.0,Deonte Thompson,0.057999999999999996,13.0,17.0,161.0,9.5,123.0,7.2,38.0,2.2,11.0,0.6,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,33.1,2.5
146.0,Marcus Johnson,0.013000000000000001,5.0,6.0,102.0,17.0,74.0,12.3,28.0,4.7,8.0,1.3,0.0,8.0,0.0,1.0,1.0,-2.0,0.0,0.0,22.0,4.4
147.0,DJ Chark Jr.,0.061,11.0,14.0,174.0,12.4,129.0,9.2,45.0,3.2,14.0,1.0,0.0,32.0,2.0,0.0,0.0,0.0,0.0,1.0,29.4,2.7
148.0,Cameron Meredith,0.02,6.0,9.0,114.0,12.7,76.0,8.4,38.0,4.2,5.0,0.6,0.0,10.0,1.0,1.0,0.0,0.0,0.0,1.0,24.4,4.1
149.0,Vyncint Smith,0.02,7.0,5.0,91.0,18.2,85.0,17.0,6.0,1.2,0.0,0.0,0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,20.1,2.9
150.0,Damion Ratley,0.036000000000000004,13.0,13.0,144.0,11.1,93.0,7.2,51.0,3.9,14.0,1.1,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,27.4,2.1
151.0,Deontay Burnett,0.03,5.0,10.0,143.0,14.3,118.0,11.8,25.0,2.5,6.0,0.6,1.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,24.3,4.9
152.0,Andy Jones,0.043,8.0,11.0,80.0,7.3,54.0,4.9,26.0,2.4,11.0,1.0,2.0,24.0,1.0,1.0,0.0,0.0,0.0,0.0,25.0,3.1
153.0,Andre Roberts,0.032,16.0,10.0,79.0,7.9,62.0,6.2,17.0,1.7,7.0,0.7,1.0,18.0,3.0,1.0,2.0,20.0,0.0,1.0,23.9,1.5
154.0,Trey Quinn,0.021,3.0,9.0,75.0,8.3,58.0,6.4,17.0,1.9,1.0,0.1,0.0,10.0,1.0,1.0,1.0,0.0,0.0,0.0,22.5,7.5
155.0,Brandon Powell,0.043,6.0,11.0,129.0,11.7,14.0,1.3,115.0,10.5,27.0,2.5,1.0,17.0,0.0,0.0,1.0,4.0,0.0,0.0,24.3,4.1
156.0,Brice Butler,0.019,8.0,6.0,60.0,10.0,59.0,9.8,1.0,0.2,-1.0,-0.2,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,2.3
157.0,Darius Jennings,0.034,16.0,11.0,101.0,9.2,64.0,5.8,37.0,3.4,8.0,0.7,0.0,15.0,0.0,0.0,1.0,2.0,0.0,0.0,22.1,1.4
158.0,Tommylee Lewis,0.005,7.0,3.0,60.0,20.0,59.0,19.7,1.0,0.3,0.0,0.0,0.0,3.0,0.0,1.0,2.0,10.0,0.0,1.0,14.0,2.0
159.0,De'Anthony Thomas,0.009000000000000001,5.0,3.0,29.0,9.7,-1.0,-0.3,30.0,10.0,6.0,2.0,0.0,5.0,1.0,1.0,1.0,6.0,0.0,0.0,12.5,2.5
160.0,Eli Rogers,0.021,3.0,12.0,79.0,6.6,39.0,3.3,40.0,3.3,12.0,1.0,1.0,14.0,0.0,0.0,1.0,-4.0,0.0,0.0,21.5,7.2
161.0,Kevin White,0.016,9.0,4.0,92.0,23.0,86.0,21.5,6.0,1.5,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2,1.5
162.0,Cameron Batson,0.02,11.0,8.0,82.0,10.3,28.0,3.5,54.0,6.8,6.0,0.8,0.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,16.3,1.5
163.0,Corey Coleman,0.016,8.0,5.0,71.0,14.2,63.0,12.6,8.0,1.6,4.0,0.8,0.0,8.0,0.0,0.0,1.0,5.0,0.0,0.0,12.6,1.6
164.0,J.J. Nelson,0.04,14.0,7.0,64.0,9.1,40.0,5.7,24.0,3.4,5.0,0.7,0.0,19.0,0.0,0.0,4.0,0.0,0.0,0.0,13.4,1.0
165.0,Russell Gage,0.017,15.0,6.0,63.0,10.5,44.0,7.3,19.0,3.2,6.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3,0.8
166.0,Derrick Willies,0.009000000000000001,5.0,3.0,61.0,20.3,29.0,9.7,32.0,10.7,32.0,10.7,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,1.8
167.0,Noah Brown,0.015,8.0,5.0,54.0,10.8,34.0,6.8,20.0,4.0,8.0,1.6,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,10.4,1.3
168.0,Kamar Aiken,0.012,5.0,6.0,53.0,8.8,42.0,7.0,11.0,1.8,4.0,0.7,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3,2.3
169.0,Dwayne Harris,0.011000000000000001,15.0,6.0,40.0,6.7,-7.0,-1.2,47.0,7.8,20.0,3.3,1.0,6.0,1.0,0.0,2.0,12.0,0.0,0.0,11.2,0.7
170.0,Bobo Wilson,0.008,5.0,4.0,52.0,13.0,32.0,8.0,20.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,1.8
171.0,Jawill Davis,0.016,7.0,4.0,40.0,10.0,36.0,9.0,4.0,1.0,2.0,0.5,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.1
172.0,Rashad Greene,0.015,8.0,6.0,60.0,10.0,45.0,7.5,15.0,2.5,7.0,1.2,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.3
173.0,Chad Beebe,0.006999999999999999,3.0,4.0,39.0,9.8,27.0,6.8,12.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,2.6
174.0,Jalen Tolliver,0.013000000000000001,3.0,3.0,37.0,12.3,23.0,7.7,14.0,4.7,7.0,2.3,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,2.2
175.0,Auden Tate,0.023,7.0,4.0,35.0,8.8,33.0,8.3,2.0,0.5,1.0,0.3,0.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,7.5,1.1
176.0,Javon Wims,0.01,4.0,4.0,32.0,8.0,30.0,7.5,2.0,0.5,2.0,0.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,1.8
177.0,Rishard Matthews,0.021,8.0,5.0,24.0,4.8,19.0,3.8,5.0,1.0,1.0,0.2,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,0.9
178.0,Justin Hunter,0.019,5.0,3.0,21.0,7.0,19.0,6.3,2.0,0.7,1.0,0.3,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,1.0
179.0,Ray-Ray McCloud III,0.013000000000000001,10.0,5.0,36.0,7.2,8.0,1.6,28.0,5.6,8.0,1.6,0.0,6.0,0.0,0.0,2.0,4.0,0.0,1.0,7.0,0.7
180.0,Brian Quick,0.006,6.0,3.0,18.0,6.0,17.0,5.7,1.0,0.3,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0.8
181.0,Josh Malone,0.009000000000000001,9.0,1.0,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.2
182.0,Victor Bolden Jr.,0.008,6.0,1.0,10.0,10.0,9.0,9.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.3
183.0,Jeremy Kerley,0.006999999999999999,1.0,2.0,7.0,3.5,-8.0,-4.0,15.0,7.5,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,2.7
