RANK,NAME,TGT_SHARE,G,REC,REC_YDS,Y/R,AIR,AIR/R,YAC,YAC/R,YACON,YACON/R,BRKTKL,TGT,RZ_TGT,REC_TD,RUS_ATT,RUS_YDS,RUS_TD,FL,FPTS,FPTS/G
140.0,N'Keal Harry,0.025,6.0,7.0,116.0,16.6,101.0,14.4,15.0,2.1,1.0,0.1,0.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,24.6,4.1
141.0,Steven Sims Jr.,0.040999999999999995,12.0,14.0,104.0,7.4,18.0,1.3,86.0,6.1,14.0,1.0,2.0,23.0,1.0,0.0,13.0,70.0,0.0,0.0,31.4,2.6
142.0,DeSean Jackson,0.037000000000000005,7.0,9.0,153.0,17.0,130.0,14.4,23.0,2.6,3.0,0.3,1.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,24.3,3.5
143.0,Anthony Schwartz,0.02,7.0,4.0,51.0,12.8,24.0,6.0,27.0,6.8,1.0,0.3,0.0,10.0,0.0,0.0,4.0,57.0,1.0,1.0,18.8,2.7
144.0,Cedrick Wilson Jr.,0.032,13.0,12.0,136.0,11.3,91.0,7.6,45.0,3.8,11.0,0.9,0.0,18.0,0.0,0.0,1.0,8.0,0.0,0.0,26.4,2.0
145.0,Breshad Perriman,0.026000000000000002,8.0,9.0,110.0,12.2,58.0,6.4,52.0,5.8,6.0,0.7,1.0,19.0,0.0,1.0,2.0,-7.0,0.0,1.0,23.3,2.9
146.0,Samori Toure,0.019,4.0,5.0,82.0,16.4,71.0,14.2,11.0,2.2,5.0,1.0,0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,19.2,4.8
147.0,Tom Kennedy,0.027000000000000003,7.0,8.0,141.0,17.6,63.0,7.9,78.0,9.8,12.0,1.5,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,22.1,3.2
148.0,Kenny Golladay,0.035,6.0,6.0,81.0,13.5,70.0,11.7,11.0,1.8,0.0,0.0,0.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,20.1,3.4
149.0,Jameson Williams,0.016,6.0,1.0,41.0,41.0,36.0,36.0,5.0,5.0,0.0,0.0,0.0,9.0,0.0,1.0,1.0,40.0,0.0,0.0,15.1,2.5
150.0,Jeff Smith,0.019,7.0,8.0,134.0,16.8,97.0,12.1,37.0,4.6,2.0,0.3,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,21.4,3.1
151.0,T.Y. Hilton,0.018000000000000002,3.0,7.0,121.0,17.3,88.0,12.6,33.0,4.7,18.0,2.6,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1,6.4
152.0,Jalen Virgil,0.009000000000000001,7.0,2.0,75.0,37.5,32.0,16.0,43.0,21.5,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,13.5,1.9
153.0,David Sills V,0.035,7.0,11.0,106.0,9.6,66.0,6.0,40.0,3.6,12.0,1.1,0.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,21.6,3.1
154.0,Marcus Johnson,0.045,8.0,9.0,99.0,11.0,63.0,7.0,36.0,4.0,7.0,0.8,0.0,22.0,3.0,0.0,0.0,0.0,0.0,0.0,18.9,2.4
155.0,Dax Milne,0.012,15.0,6.0,37.0,6.2,24.0,4.0,13.0,2.2,6.0,1.0,1.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,15.7,1.0
156.0,Michael Bandy,0.031,8.0,10.0,89.0,8.9,64.0,6.4,25.0,2.5,0.0,0.0,0.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,18.9,2.4
157.0,Cam Sims,0.034,13.0,8.0,89.0,11.1,71.0,8.9,18.0,2.3,0.0,0.0,0.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,16.9,1.3
158.0,Brandon Johnson,0.026000000000000002,5.0,6.0,42.0,7.0,29.0,4.8,13.0,2.2,3.0,0.5,0.0,14.0,2.0,1.0,0.0,0.0,0.0,1.0,14.2,2.8
159.0,Freddie Swain,0.011000000000000001,3.0,4.0,74.0,18.5,47.0,11.8,27.0,6.8,2.0,0.5,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,3.8
160.0,Kevin White,0.01,6.0,2.0,74.0,37.0,6.0,3.0,68.0,34.0,36.0,18.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,1.6
161.0,Gunner Olszewski,0.012,15.0,5.0,53.0,10.6,40.0,8.0,13.0,2.6,6.0,1.2,1.0,7.0,1.0,0.0,8.0,39.0,0.0,1.0,12.2,0.8
162.0,Dee Eskridge,0.024,9.0,7.0,58.0,8.3,12.0,1.7,46.0,6.6,7.0,1.0,1.0,13.0,2.0,0.0,2.0,10.0,0.0,0.0,13.8,1.5
163.0,Jake Kumerow,0.013000000000000001,5.0,4.0,64.0,16.0,47.0,11.8,17.0,4.3,6.0,1.5,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,2.1
164.0,Jalen Guyton,0.006,2.0,2.0,64.0,32.0,57.0,28.5,7.0,3.5,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,4.2
165.0,Jamison Crowder,0.025,4.0,6.0,60.0,10.0,30.0,5.0,30.0,5.0,7.0,1.2,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0
166.0,Mike Strachan,0.016,6.0,3.0,59.0,19.7,46.0,15.3,13.0,4.3,5.0,1.7,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,8.9,1.5
167.0,Deven Thompkins,0.02,5.0,5.0,32.0,6.4,0.0,0.0,32.0,6.4,15.0,3.0,2.0,10.0,0.0,0.0,2.0,26.0,0.0,0.0,10.8,2.2
168.0,Mike Thomas,0.017,5.0,2.0,38.0,19.0,14.0,7.0,24.0,12.0,29.0,14.5,0.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,7.8,1.6
169.0,Trent Taylor,0.018000000000000002,16.0,6.0,62.0,10.3,19.0,3.2,43.0,7.2,22.0,3.7,1.0,10.0,0.0,0.0,4.0,15.0,0.0,1.0,11.7,0.7
170.0,Cody Hollister,0.011000000000000001,6.0,3.0,54.0,18.0,46.0,15.3,8.0,2.7,2.0,0.7,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,8.4,1.4
171.0,James Proche II,0.037000000000000005,12.0,8.0,62.0,7.8,46.0,5.8,16.0,2.0,6.0,0.8,1.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,13.2,1.1
172.0,Chris Conley,0.013000000000000001,4.0,4.0,46.0,11.5,43.0,10.8,3.0,0.8,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,2.2
173.0,Andre Baccellia,0.016,5.0,7.0,45.0,6.4,34.0,4.9,11.0,1.6,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,11.5,2.3
174.0,Racey McMath,0.018000000000000002,4.0,2.0,40.0,20.0,33.0,16.5,7.0,3.5,0.0,0.0,0.0,8.0,0.0,0.0,1.0,4.0,0.0,0.0,6.4,1.6
175.0,Laquon Treadwell,0.018000000000000002,3.0,6.0,42.0,7.0,31.0,5.2,11.0,1.8,3.0,0.5,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,10.2,3.4
176.0,Michael Woods II,0.02,8.0,5.0,45.0,9.0,28.0,5.6,17.0,3.4,0.0,0.0,0.0,10.0,2.0,0.0,1.0,-5.0,0.0,0.0,9.0,1.1
177.0,Kyle Philips,0.027000000000000003,4.0,8.0,78.0,9.8,57.0,7.1,21.0,2.6,1.0,0.1,0.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0,11.8,3.0
178.0,Cole Beasley,0.011000000000000001,5.0,6.0,35.0,5.8,21.0,3.5,14.0,2.3,3.0,0.5,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,9.5,1.9
179.0,Tylan Wallace,0.015,6.0,4.0,33.0,8.3,24.0,6.0,9.0,2.3,5.0,1.3,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,1.2
180.0,Tim Jones,0.006999999999999999,7.0,3.0,30.0,10.0,9.0,3.0,21.0,7.0,15.0,5.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.9
181.0,Tyrie Cleveland,0.013000000000000001,5.0,2.0,28.0,14.0,11.0,5.5,17.0,8.5,9.0,4.5,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,4.8,1.0
182.0,Simi Fehoko,0.006999999999999999,3.0,3.0,24.0,8.0,14.0,4.7,10.0,3.3,6.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,1.8
183.0,Dezmon Patmon,0.01,1.0,2.0,24.0,12.0,17.0,8.5,7.0,3.5,5.0,2.5,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,4.4,4.4
184.0,Andy Isabella,0.008,4.0,2.0,21.0,10.5,16.0,8.0,5.0,2.5,3.0,1.5,0.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,4.2,1.1
185.0,Cade Johnson,0.006999999999999999,2.0,2.0,21.0,10.5,15.0,7.5,6.0,3.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,2.1
186.0,Lil'Jordan Humphrey,0.008,4.0,2.0,20.0,10.0,5.0,2.5,15.0,7.5,4.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0
187.0,Penny Hart,0.006999999999999999,3.0,3.0,20.0,6.7,8.0,2.7,12.0,4.0,5.0,1.7,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.7
188.0,Danny Gray,0.013999999999999999,7.0,1.0,10.0,10.0,6.0,6.0,4.0,4.0,2.0,2.0,0.0,7.0,0.0,0.0,1.0,9.0,0.0,0.0,2.9,0.4
189.0,Keith Kirkwood,0.008,3.0,2.0,18.0,9.0,14.0,7.0,4.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,1.3
190.0,Juwann Winfree,0.006999999999999999,3.0,1.0,17.0,17.0,12.0,12.0,5.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.9
191.0,Dennis Houston,0.011000000000000001,2.0,2.0,16.0,8.0,10.0,5.0,6.0,3.0,6.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,1.8
192.0,Bryan Edwards,0.013000000000000001,4.0,3.0,15.0,5.0,6.0,2.0,9.0,3.0,3.0,1.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,4.5,1.1
193.0,Austin Trammell,0.008,2.0,2.0,13.0,6.5,13.0,6.5,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,1.7
194.0,Montrell Washington,0.016,15.0,4.0,2.0,0.5,-11.0,-2.8,13.0,3.3,2.0,0.5,0.0,9.0,0.0,0.0,5.0,30.0,0.0,1.0,5.2,0.3
195.0,Lance McCutcheon,0.01,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.0,Ihmir Smith-Marsette,0.006999999999999999,4.0,1.0,15.0,15.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,-1.0,0.0,1.0,0.4,0.1
