RANK,NAME,TGT_SHARE,G,REC,REC_YDS,Y/R,AIR,AIR/R,YAC,YAC/R,YACON,YACON/R,BRKTKL,TGT,RZ_TGT,REC_TD,RUS_ATT,RUS_YDS,RUS_TD,FL,FPTS,FPTS/G
140.0,Noah Brown,0.039,10.0,16.0,184.0,11.5,116.0,7.3,68.0,4.3,27.0,1.7,1.0,25.0,2.0,0.0,0.0,0.0,0.0,0.0,34.4,3.4
141.0,Dee Eskridge,0.042,8.0,10.0,64.0,6.4,32.0,3.2,32.0,3.2,7.0,0.7,2.0,20.0,2.0,1.0,4.0,59.0,0.0,0.0,28.3,3.5
142.0,KhaDarel Hodge,0.048,12.0,13.0,157.0,12.1,120.0,9.2,37.0,2.8,15.0,1.2,0.0,27.0,5.0,0.0,0.0,0.0,0.0,0.0,30.7,2.6
143.0,Mohamed Sanu Sr.,0.048,8.0,15.0,177.0,11.8,133.0,8.9,44.0,2.9,16.0,1.1,0.0,24.0,3.0,0.0,0.0,0.0,0.0,0.0,32.7,4.1
144.0,N'Keal Harry,0.042,10.0,12.0,184.0,15.3,159.0,13.3,25.0,2.1,10.0,0.8,0.0,22.0,1.0,0.0,0.0,0.0,0.0,1.0,28.4,2.8
145.0,Kristian Wilkerson,0.015,1.0,4.0,42.0,10.5,37.0,9.3,5.0,1.3,3.0,0.8,1.0,8.0,1.0,2.0,0.0,0.0,0.0,0.0,20.2,20.2
146.0,Dyami Brown,0.047,10.0,12.0,165.0,13.8,131.0,10.9,34.0,2.8,9.0,0.8,1.0,25.0,3.0,0.0,1.0,-4.0,0.0,0.0,28.1,2.8
147.0,Marcus Johnson,0.036000000000000004,7.0,9.0,160.0,17.8,65.0,7.2,95.0,10.6,26.0,2.9,1.0,19.0,3.0,0.0,2.0,-2.0,0.0,0.0,24.8,3.5
148.0,Terrace Marshall Jr.,0.052000000000000005,12.0,17.0,138.0,8.1,77.0,4.5,61.0,3.6,17.0,1.0,1.0,30.0,3.0,0.0,0.0,0.0,0.0,0.0,32.8,2.7
149.0,Dante Pettis,0.027999999999999997,3.0,10.0,87.0,8.7,49.0,4.9,38.0,3.8,9.0,0.9,0.0,16.0,2.0,1.0,0.0,0.0,0.0,0.0,25.3,8.4
150.0,Trent Sherfield,0.04,12.0,9.0,87.0,9.7,64.0,7.1,23.0,2.6,5.0,0.6,0.0,20.0,4.0,1.0,0.0,0.0,0.0,0.0,23.7,2.0
151.0,Scott Miller,0.016,6.0,5.0,38.0,7.6,29.0,5.8,9.0,1.8,5.0,1.0,0.0,9.0,0.0,0.0,2.0,43.0,1.0,0.0,19.1,3.2
152.0,Ben Skowronek,0.033,12.0,11.0,133.0,12.1,80.0,7.3,53.0,4.8,9.0,0.8,1.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,24.3,2.0
153.0,Denzel Mims,0.04,10.0,8.0,133.0,16.6,84.0,10.5,49.0,6.1,8.0,1.0,0.0,23.0,2.0,0.0,0.0,0.0,0.0,0.0,21.3,2.1
154.0,Kenny Stills,0.049,7.0,6.0,68.0,11.3,58.0,9.7,10.0,1.7,4.0,0.7,0.0,23.0,2.0,1.0,1.0,1.0,0.0,0.0,18.9,2.7
155.0,Tom Kennedy,0.019,7.0,6.0,54.0,9.0,37.0,6.2,17.0,2.8,4.0,0.7,1.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,18.4,2.6
156.0,Equanimeous St. Brown,0.03,12.0,9.0,98.0,10.9,40.0,4.4,58.0,6.4,15.0,1.7,0.0,17.0,4.0,0.0,3.0,14.0,0.0,0.0,20.2,1.7
157.0,Jeff Smith,0.028999999999999998,9.0,8.0,113.0,14.1,98.0,12.3,15.0,1.9,6.0,0.8,0.0,17.0,0.0,0.0,1.0,-1.0,0.0,0.0,19.2,2.1
158.0,Phillip Dorsett II,0.024,5.0,7.0,110.0,15.7,83.0,11.9,27.0,3.9,7.0,1.0,0.0,14.0,1.0,0.0,1.0,0.0,0.0,0.0,18.0,3.6
159.0,Dez Fitzpatrick,0.015,3.0,5.0,49.0,9.8,46.0,9.2,3.0,0.6,1.0,0.2,0.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,15.9,5.3
160.0,Collin Johnson,0.037000000000000005,8.0,11.0,105.0,9.5,87.0,7.9,18.0,1.6,8.0,0.7,2.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,21.5,2.7
161.0,Trinity Benson,0.039,7.0,10.0,103.0,10.3,52.0,5.2,51.0,5.1,14.0,1.4,0.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,20.3,2.9
162.0,Chris Hogan,0.017,5.0,4.0,41.0,10.3,20.0,5.0,21.0,5.3,2.0,0.5,0.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,14.1,2.8
163.0,Shi Smith,0.019,5.0,6.0,104.0,17.3,33.0,5.5,71.0,11.8,7.0,1.2,0.0,11.0,1.0,0.0,1.0,-3.0,0.0,0.0,16.1,3.2
164.0,Auden Tate,0.006999999999999999,4.0,3.0,39.0,13.0,18.0,6.0,21.0,7.0,8.0,2.7,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,12.9,3.2
165.0,Josh Gordon,0.022000000000000002,9.0,5.0,32.0,6.4,27.0,5.4,5.0,1.0,0.0,0.0,0.0,14.0,3.0,1.0,0.0,0.0,0.0,0.0,14.2,1.6
166.0,Cameron Batson,0.01,4.0,2.0,15.0,7.5,14.0,7.0,1.0,0.5,0.0,0.0,0.0,5.0,2.0,1.0,2.0,15.0,0.0,0.0,11.0,2.8
167.0,Anthony Miller,0.023,3.0,6.0,25.0,4.2,15.0,2.5,10.0,1.7,3.0,0.5,0.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,14.5,4.8
168.0,Dezmon Patmon,0.008,4.0,2.0,21.0,10.5,18.0,9.0,3.0,1.5,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,10.1,2.5
169.0,Preston Williams,0.027000000000000003,6.0,6.0,71.0,11.8,33.0,5.5,38.0,6.3,10.0,1.7,2.0,16.0,4.0,0.0,1.0,7.0,0.0,0.0,13.8,2.3
170.0,KJ Hamler,0.019,3.0,5.0,74.0,14.8,58.0,11.6,16.0,3.2,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,4.1
171.0,Dede Westbrook,0.026000000000000002,15.0,10.0,68.0,6.8,51.0,5.1,17.0,1.7,6.0,0.6,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,1.1
172.0,Dax Milne,0.026000000000000002,9.0,9.0,83.0,9.2,49.0,5.4,34.0,3.8,3.0,0.3,0.0,14.0,1.0,0.0,1.0,1.0,0.0,1.0,15.4,1.7
173.0,Ja'Marcus Bradley,0.008,4.0,4.0,64.0,16.0,48.0,12.0,16.0,4.0,5.0,1.3,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,2.6
174.0,Penny Hart,0.025,12.0,7.0,59.0,8.4,18.0,2.6,41.0,5.9,5.0,0.7,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,12.9,1.1
175.0,C.J. Board,0.012,6.0,4.0,51.0,12.8,38.0,9.5,13.0,3.3,0.0,0.0,0.0,6.0,1.0,0.0,1.0,6.0,0.0,0.0,9.7,1.6
176.0,Amari Rodgers,0.013999999999999999,16.0,4.0,45.0,11.3,21.0,5.3,24.0,6.0,12.0,3.0,1.0,8.0,2.0,0.0,1.0,11.0,0.0,0.0,9.6,0.6
177.0,Jason Moore Jr.,0.006,1.0,3.0,56.0,18.7,30.0,10.0,26.0,8.7,4.0,1.3,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,8.6
178.0,Alex Erickson,0.006999999999999999,17.0,3.0,55.0,18.3,25.0,8.3,30.0,10.0,2.0,0.7,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.5
179.0,Jaelon Darden,0.02,9.0,6.0,43.0,7.2,19.0,3.2,24.0,4.0,2.0,0.3,0.0,12.0,0.0,0.0,1.0,11.0,0.0,0.0,11.4,1.3
180.0,Mike Thomas,0.02,7.0,5.0,52.0,10.4,39.0,7.8,13.0,2.6,4.0,0.8,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,1.5
181.0,William Fuller V,0.013000000000000001,2.0,4.0,26.0,6.5,16.0,4.0,10.0,2.5,4.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,4.3
182.0,Greg Dortch,0.005,5.0,3.0,15.0,5.0,-16.0,-5.3,31.0,10.3,4.0,1.3,0.0,3.0,1.0,0.0,1.0,24.0,0.0,0.0,6.9,1.4
183.0,Juwann Winfree,0.023,5.0,8.0,58.0,7.3,27.0,3.4,31.0,3.9,9.0,1.1,1.0,13.0,3.0,0.0,0.0,0.0,0.0,1.0,11.8,2.4
184.0,Kevin White,0.011000000000000001,4.0,1.0,38.0,38.0,29.0,29.0,9.0,9.0,4.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,1.2
185.0,Willie Snead IV,0.013000000000000001,7.0,4.0,38.0,9.5,26.0,6.5,12.0,3.0,8.0,2.0,1.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,7.8,1.1
186.0,Curtis Samuel,0.017,5.0,6.0,27.0,4.5,-13.0,-2.2,40.0,6.7,4.0,0.7,0.0,9.0,1.0,0.0,4.0,11.0,0.0,0.0,9.8,2.0
187.0,D.J. Montgomery,0.01,2.0,3.0,36.0,12.0,21.0,7.0,15.0,5.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,6.6,3.3
188.0,Pharoh Cooper,0.018000000000000002,8.0,4.0,33.0,8.3,26.0,6.5,7.0,1.8,3.0,0.8,0.0,11.0,3.0,0.0,1.0,3.0,0.0,0.0,7.6,1.0
189.0,J.J. Arcega-Whiteside,0.011000000000000001,7.0,2.0,36.0,18.0,7.0,3.5,29.0,14.5,3.0,1.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.8
190.0,Trenton Irwin,0.009000000000000001,5.0,2.0,34.0,17.0,6.0,3.0,28.0,14.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,5.4,1.1
191.0,Cody Hollister,0.013000000000000001,3.0,4.0,33.0,8.3,16.0,4.0,17.0,4.3,13.0,3.3,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,7.3,2.4
192.0,Cody White,0.009000000000000001,6.0,5.0,33.0,6.6,19.0,3.8,14.0,2.8,4.0,0.8,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,1.4
193.0,KJ Hill Jr.,0.005,6.0,3.0,30.0,10.0,18.0,6.0,12.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
194.0,Jake Kumerow,0.01,7.0,2.0,28.0,14.0,21.0,10.5,7.0,3.5,4.0,2.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,4.8,0.7
195.0,Christian Blake,0.018000000000000002,10.0,4.0,25.0,6.3,23.0,5.8,2.0,0.5,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,6.5,0.7
196.0,Marcus Kemp,0.01,12.0,2.0,24.0,12.0,16.0,8.0,8.0,4.0,2.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.4
197.0,Tylan Wallace,0.01,10.0,2.0,23.0,11.5,9.0,4.5,14.0,7.0,10.0,5.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,4.3,0.4
198.0,Dazz Newsome,0.01,3.0,2.0,23.0,11.5,8.0,4.0,15.0,7.5,6.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,1.4
199.0,Keith Kirkwood,0.012,3.0,3.0,17.0,5.7,1.0,0.3,16.0,5.3,2.0,0.7,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,4.7,1.6
200.0,David Sills V,0.011000000000000001,4.0,2.0,17.0,8.5,15.0,7.5,2.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,3.7,0.9
201.0,Tyron Johnson,0.009000000000000001,7.0,2.0,16.0,8.0,7.0,3.5,9.0,4.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.5
202.0,Stanley Morgan Jr.,0.006999999999999999,11.0,2.0,11.0,5.5,-9.0,-4.5,20.0,10.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,3.0,0.0,0.0,3.4,0.3
203.0,Frank Darby,0.006999999999999999,4.0,1.0,14.0,14.0,3.0,3.0,11.0,11.0,4.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.6
204.0,Racey McMath,0.011000000000000001,6.0,2.0,8.0,4.0,-1.0,-0.5,9.0,4.5,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8,0.1
205.0,Travis Benjamin,0.01,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,-0.4
206.0,Diontae Spencer,0.006999999999999999,15.0,1.0,-3.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,-3.3,-0.2
