"514","Jaelon Darden","WR","CLE","-","-","1","-","-","-","1.1","4.1","-","3.9","1.3","0","BYE","0","0","-","-","0","1.3","11.4"
"515","Tyree Jackson","TE","PHI","-","-","-","-","-","-","-","-","-","-","0","-","-","BYE","-","0","-","11.2","3.7","11.2"
"516","Chris Blewitt","K","FA","-","-","-","-","-","-","5","6","-","-","-","-","-","-","-","-","-","-","5.5","11"
"516","Cameron Batson","WR","FA","-","-","2.3","7.2","1.5","0","-","-","-","-","-","-","-","-","-","-","-","-","2.8","11"
"518","Chris Myarick","TE","NYG","-","-","-","-","-","0","-","-","-","BYE","0","9.1","-","0","-","1.6","-","-","2.1","10.7"
"519","Tre' McKitty","TE","LAC","-","-","-","-","-","-","BYE","-","-","-","1.7","0","-","-","1.4","2.2","5.2","0","1.8","10.5"
"520","Ja'Marcus Bradley","WR","PIT","-","-","-","-","-","-","BYE","-","-","-","6.6","3.8","-","-","-","-","0","0","2.6","10.4"
"521","Mike Thomas","WR","FA","1.5","-","2.9","1","-","-","-","-","2.6","-","2.2","0","-","-","-","-","-","0","1.5","10.2"
"521","Charlie Woerner","TE","SF","-","-","-","-","1.4","BYE","5","1.7","-","-","-","2.1","0","0","0","-","0","-","1.3","10.2"
"523","Dezmon Patmon","WR","BUF","-","-","-","-","-","-","BYE","-","1.7","-","0","-","-","-","-","8.4","0","-","2.5","10.1"
"524","Nick Mullens","QB","MIN","-","-","-","-","-","-","BYE","-","-","-","-","-","-","-","9.9","-","-","-","9.9","9.9"
"525","Curtis Samuel","WR","WAS","-","-","-","5.9","0.8","-","-","-","BYE","-","-","2.3","0.8","0","-","-","-","-","2","9.8"
"525","Rodney Smith","RB","FA","-","-","-","9.8","-","-","-","-","-","-","-","-","-","-","-","-","-","-","9.8","9.8"
"527","Jonathan Ward","RB","TEN","0","-","-","-","0","1.4","0.7","0","-","-","-","-","BYE","-","2.5","0.3","3.6","1.2","1.1","9.7"
"527","C.J. Board","WR","FA","1.6","0.6","4.8","0","2.7","0","-","-","-","-","-","-","-","-","-","-","-","-","1.6","9.7"
"529","Amari Rodgers","WR","FA","2.9","0","0","0","0","2.4","0","2.8","0","0","0","0","-","0","0","0","-","1.5","0.6","9.6"
"530","Parker Hesse","TE","ATL","-","0","-","-","-","BYE","-","-","-","-","1.5","1.7","-","-","-","-","6.1","-","2.3","9.3"
"531","Alex Armah Jr.","RB","WAS","-","0","0.5","0.2","-","-","0.2","7.1","1.2","-","0","-","0","-","0","-","-","0","0.9","9.2"
"531","Johnny Stanton IV","RB","FA","-","-","-","-","-","1.6","7.6","-","-","0","-","-","-","-","-","-","-","-","3.1","9.2"
"533","Mitch Trubisky","QB","PIT","-","-0.2","1.9","7.3","-","-","BYE","-","-","-","-0.2","-","-","-","-","-","-","0.3","1.8","9.1"
"533","Deon Jackson","RB","IND","-","-","-","-","-","-","-","-","-","0","1.2","-","7.9","BYE","-","0","0","-","1.8","9.1"
"535","JaQuan Hardy","RB","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","0.3","-","-","-","8.6","4.5","8.9"
"536","Wendell Smallwood","RB","FA","-","-","-","-","-","-","-","-","-","-","-","-","4.5","-","-","-","4.2","-","4.4","8.7"
"537","Jason Moore Jr.","WR","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","8.6","-","-","8.6","8.6"
"537","William Fuller V","WR","FA","-","-","7","1.6","-","-","-","-","-","-","-","-","-","-","-","-","-","-","4.3","8.6"
"539","Alex Erickson","WR","NYJ","0","0","3.5","0","0","2.7","0","0","0","0","0","2.3","-","0","0","0","0","0","0.5","8.5"
"540","Andre Roberts","WR","FA","0","2.5","0","0","0","0","-","0","0.9","0","0.4","0","0","0","0.6","-","6","-2","0.5","8.4"
"541","Jakob Johnson","RB","LV","-","-","-","0","-","-","5.2","1.2","-","-","0","-","-","-","0","1.9","0","-","1.2","8.3"
"541","Cody White","WR","PIT","-","-","3.7","-","0","-","BYE","-","0","0","-","-","0","-","-","4.6","-","-","1.4","8.3"
"541","Darren Fells","TE","FA","1.2","-","5.5","-","-","-","1.6","-","-","-","-","-","-","-","-","-","-","-","2.8","8.3"
"541","Colby Parkinson","TE","SEA","-","-","-","-","1.1","-","-","-","BYE","-","1.6","-","-","-","0","0","2.2","3.4","1.4","8.3"
"545","Garrett Griffin","TE","FA","-","-","-","0","0","-","-","6","-","-","0","-","1.9","-","-","-","-","-","1.6","7.9"
"546","Kyle Allen","QB","BUF","-","-","-","-","-","-","BYE","-","-","-","-","-","-","1.2","-","6.7","-","-","4","7.9"
"547","Willie Snead IV","WR","SF","0","2.4","-","2.5","1.3","0","-","-","1.6","-","-","-","-","-","0","-","-","-","1.1","7.8"
"548","Garrett Gilbert","QB","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","7.8","-","-","-","7.8","7.8"
"549","Kendall Blanton","TE","KC","-","-","-","-","-","-","-","-","-","1.2","-","BYE","1.6","4.9","0","-","-","-","1.9","7.7"
"549","Mike Boone","RB","HOU","-","-","-","-","-","1.3","-","-","0","BYE","-","-","6.4","-","-","-","-","-","2.6","7.7"
"551","Pharoh Cooper","WR","FA","-","-","-","-","-","-","-","-","0","-","0","1.9","4.1","1.6","0","0","0","-","1","7.6"
"552","Tyler Davis","TE","GB","-","-","-","-","0","0","0","-","-","1.4","-","-","BYE","0","3.2","-","2.9","0","0.9","7.5"
"553","Cody Hollister","WR","FA","-","-","-","-","-","-","-","-","-","-","-","4.2","-","1.6","1.5","-","-","-","2.4","7.3"
"554","Greg Dortch","WR","ARI","-","-","-","-","-","-","-","-","0","0","-","BYE","-","-","-","0","4.4","2.5","1.4","6.9"
"555","D.J. Montgomery","WR","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","6.6","-","0","-","-","3.3","6.6"
"556","Christian Blake","WR","FA","-","1.8","0","0","3.2","-","-","-","0","0","-","-","-","-","0","1.5","0","0","0.7","6.5"
"556","Trayveon Williams","RB","CIN","-","-","-","-","-","1.3","-","-","-","BYE","-","-","0","0","-","-","-","5.2","1.6","6.5"
"556","Trevon Wesco","TE","TEN","-","-","-","0","0","-","0","-","3.6","0","-","0","BYE","-","2.9","0","-","-","0.8","6.5"
"559","Kalen Ballage","RB","FA","-","-","-","-","0","1.5","-","-0.3","1.2","0","0.3","3.7","-","0","-","-","-","0","0.7","6.4"
"559","Ito Smith","RB","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","6.4","6.4","6.4"
"559","Shane Zylstra","TE","DET","-","-","-","-","-","-","-","-","BYE","-","-","-","-","3.8","2.6","0","-","-","2.1","6.4"
"562","Kaden Smith","TE","IND","0","4.4","1.9","-","0","-","-","-","-","-","-","-","-","BYE","-","-","-","-","1.6","6.3"
"563","Jack Stoll","TE","PHI","-","0","-","-","-","-","-","1.9","-","2.6","0","-","-","BYE","1.7","0","-","-","1","6.2"
"564","Trent Taylor","WR","CIN","-","-","-","-","-","-","-","-","-","BYE","-","-","-","-","0","0","0","6.1","1.5","6.1"
"564","Jeremy Sprinkle","TE","FA","-","-","-","0","-","0","-","-","-","-","0","-","-","-","4.1","0","-","2","1","6.1"
"564","Tommy Hudson","TE","DEN","-","2.4","1.3","2.4","-","-","-","-","-","-","0","-","-","-","-","-","-","-","1.5","6.1"
"567","KJ Hill Jr.","WR","FA","6","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","1","6"
"567","Gunner Olszewski","WR","PIT","0","0","0","0","0","0","3.2","0","0","-","0","0","0","-","0","0.9","1.9","0","0.4","6"
"567","Brandon Powell","WR","MIN","-","-","-","-","-","-","BYE","-","-","-","-","-","0","0","0","6","0","0","1","6"
"570","Reggie Gilliam","RB","BUF","-","0.2","0","1.9","-","0","BYE","-","-","0","1.7","-","-","-","-","1.8","-","0","0.7","5.6"
"570","Kenny Yeboah","TE","NYJ","-","-","-","-","-","BYE","-","-","-","0","-","-","0","-","-","-","5.6","-","1.9","5.6"
"570","J.J. Arcega-Whiteside","WR","ATL","0","-","-","0","-","BYE","0","-","-","-","3.3","2.3","-","-","-","0","-","0","0.8","5.6"
"573","Gabe Nabers","RB","FA","0.2","0","3.1","0","-","1.6","-","-","-","-","-","-","-","-","0.4","-","0.2","-","0.8","5.5"
"574","Dominique Dafney","TE","TB","0","-","-","-","-","-","-","-","0","-","1.8","0","-","-","-","-","0","3.6","0.9","5.4"
"574","Trenton Irwin","WR","CIN","-","-","-","3.5","-","0","0","-","-","BYE","-","-","0","-","-","-","-","1.9","1.1","5.4"
"576","Jaylen Samuels","RB","FA","-","-","-","-","-","-","-","-","-","-","-","-","0.2","-","-","0","5.1","-","1.8","5.3"
"577","Adam Prentice","RB","NO","-","-","-","-","-","BYE","-","-","-","-","-","2","-","0","-","0.2","1.6","1.3","1","5.1"
"577","Patrick Laird","RB","TB","-","-","-","-","-","-","-","2","BYE","1.2","1.9","-","-","-","-","-","-","-","1.7","5.1"
"577","Jason Huntley","RB","PIT","-","-","-","-","-","-","BYE","-","-","-","-","-","-","-","-","-","-","5.1","5.1","5.1"
"580","Josh Lambo","K","FA","3","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1.7","5"
"581","Daniel Brown","TE","FA","0","-","-","-","-","-","-","-","-","-","-","-","-","0","-","-","4.9","-","1.6","4.9"
"582","Dwayne Washington","RB","FA","-","0","-","2.1","-","-","-","-","0","0.8","1.9","0","0","0","-","-","-","-","0.6","4.8"
"582","Kevin White","WR","FA","-","-","-","-","-","-","0","4.8","0","0","-","-","-","-","-","-","-","-","1.2","4.8"
"582","Jake Kumerow","WR","FA","-","0","-","0","-","0","-","-","-","-","-","-","-","0","-","2.3","0","2.5","0.7","4.8"
"585","Keith Kirkwood","WR","NO","-","-","-","-","-","BYE","4.7","0","-","-","-","-","-","-","-","-","-","0","1.6","4.7"
"586","Mike Strachan","WR","IND","4.6","0","-","-","-","-","-","-","-","-","-","-","-","BYE","-","-","-","-","2.3","4.6"
"586","Mitchell Wilcox","TE","CIN","-","-","-","-","-","-","-","-","-","BYE","-","-","-","0","0","0","-","4.6","1.2","4.6"
"586","Derek Watt","RB","FA","0","-","1.3","0","0","0","-","-","1.3","1.9","-","0","0","0","-","-","0.1","-","0.4","4.6"
"589","Seth Williams","WR","JAC","-","-","-","-","-","-","BYE","-","-","-","-","-","-","-","-","-","4.4","-","4.4","4.4"
"589","Marcus Kemp","WR","WAS","0","-","0","0","0","0","1.8","0","BYE","2.6","-","-","0","0","-","0","0","-","0.4","4.4"
"591","Cam Akers","RB","LAR","-","-","-","-","-","-","-","0","-","-","BYE","-","-","-","-","-","-","4.3","2.2","4.3"
"591","Tylan Wallace","WR","BAL","-","-","-","0","0","0","0","BYE","-","-","-","0","0","0","1.5","2.8","-","0","0.4","4.3"
"591","Dazz Newsome","WR","SF","-","-","-","-","-","BYE","-","-","-","-","-","-","-","-","0","2","-","2.3","1.4","4.3"
"594","Scottie Phillips","RB","FA","-","0","-","-","-","-","-","4","0.2","-","-","-","-","-","-","-","-","-","1.4","4.2"
"595","Chris Naggar","K","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","4","-","-","4","4"
"595","Ian Book","QB","PHI","-","-","-","-","-","-","-","-","-","-","-","-","-","BYE","-","4","-","-","4","4"
"595","Demetrius Harris","TE","FA","0","0","0","0","-","0","0","0","-","-","-","-","2.7","-","0","1.3","-","-","0.4","4"
"598","Kylin Hill","RB","FA","1.4","0.8","0","0","1.5","0","0.2","0","-","-","-","-","-","-","-","-","-","-","0.5","3.9"
"599","Darrynton Evans","RB","BUF","-","-","-","-","0","-","3.8","-","-","-","-","-","-","-","-","-","-","-","1.9","3.8"
"600","David Sills V","WR","NYG","-","-","-","-","-","-","0","-","-","BYE","-","-","-","-","-","1.5","2.2","0","0.9","3.7"
"601","Cethan Carter","TE","FA","-","1.8","-","0","-","1.8","0","0","0","-","0","-","-","-","-","-","-","0","0.5","3.6"
"601","Tyron Johnson","WR","DAL","1.6","0","-","0","-","-","BYE","2","-","-","-","-","-","0","-","-","0","0","0.5","3.6"
"601","Reggie Bonnafon","RB","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","3.6","-","-","3.6","3.6"
"604","Trey Ragas","RB","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","3.5","-","-","-","-","3.5","3.5"
"605","Stanley Morgan Jr.","WR","CIN","-","0","-","-","0","0","-","-","0","BYE","1.3","0","0","0","-","0","0","2.1","0.3","3.4"
"605","Tyrell Williams","WR","FA","3.4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","3.4","3.4"
"607","Derek Carrier","TE","FA","-","3.3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","1.7","3.3"
"608","Chad Henne","QB","FA","-","-","-","-","-","-","3.7","-","-","-0.2","-","-","-","-0.2","-","0","-","-","0.8","3.3"
"609","Luke Stocker","TE","FA","-","-","-","-","-","-","-","1.7","1.5","0","-","-","0","-","0","-","-","0","0.5","3.2"
"610","C.J. Saunders","WR","CAR","-","-","-","-","-","-","-","-","-","-","-","-","BYE","-","-","-","-","3.1","3.1","3.1"
"610","Richard Rodgers","TE","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","3.1","3.1","3.1"
"612","La'Mical Perine","RB","KC","-","-","-","-","-","-","-","0.3","-","-","-","BYE","-","2.8","-","-","-","-","1.6","3.1"
"613","Jaydon Mickens","WR","NYG","0","0","0","0","0","0","-","-","-","BYE","-","0","3","0","0","0","-","0","0.3","3"
"613","Nick Bawden","RB","NYJ","-","-","-","-","-","BYE","-","-","-","-","3","-","-","-","-","-","-","-","3","3"
"613","Cody Parkey","K","FA","-","-","-","-","3","-","-","-","-","-","-","-","-","-","-","-","-","-","3","3"
"616","Kevin Rader","TE","TEN","-","-","-","-","-","-","-","-","1.1","-","-","-","BYE","-","-","1.7","0","-","0.9","2.8"
"616","Ethan Wolf","TE","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","2.8","-","-","2.8","2.8"
"618","Davion Davis","WR","ARI","-","-","-","-","-","-","-","-","-","-","-","BYE","0","2.7","-","-","-","-","1.4","2.7"
"619","Frank Darby","WR","ATL","-","-","-","-","-","BYE","-","-","-","2.4","-","0","-","0","-","-","0","-","0.6","2.4"
"619","Anthony McFarland Jr.","RB","PIT","-","-","-","-","-","-","BYE","0.1","-","-","0","2.3","-","-","-","-","-","-","0.8","2.4"
"621","Kirk Merritt","WR","NO","-","-","-","-","-","BYE","-","-","2.3","-","-","-","-","-","-","-","-","-","2.3","2.3"
"621","Andy Isabella","WR","BUF","-","0","-","-","-","-","BYE","-","0","-","-","-","-","-","2.3","-","-","-","0.8","2.3"
"623","Chris Streveler","QB","NYJ","-","-","-","-","-","BYE","-","-","0.2","1.8","-","-","-","-","-","-","-","-","1","2"
"623","Gary Brightwell","RB","NYG","1.6","0","0.4","0","-","0","-","-","-","BYE","0","0","-","-","-","-","-","-","0.3","2"
"623","Marvin Hall","WR","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","2","-","-","2","2"
"623","Raheem Mostert","RB","MIA","2","-","-","-","-","-","-","-","-","-","-","-","-","BYE","-","-","-","-","2","2"
"623","Tarik Black","WR","BAL","-","-","-","-","-","-","-","BYE","-","-","-","-","-","-","-","-","-","2","2","2"
"628","Blaine Gabbert","QB","KC","-","-0.3","-","-","1.5","-","0.6","-","-","-","0.2","BYE","-","-","-","0","-","-0.1","0.3","2"
"629","Brycen Hopkins","TE","LAR","-","-","-","-","-","-","-","-","-","-","BYE","-","-","-","1.9","-","-","-","1.9","1.9"
"629","Johnny Mundt","TE","MIN","0","-","0","1.9","-","-","BYE","-","-","-","-","-","-","-","-","-","-","-","0.6","1.9"
"631","Hunter Long","TE","LAR","-","-","-","-","-","0","-","-","-","-","BYE","-","1.8","-","0","-","-","-","0.6","1.8"
"632","Ryan Nall","RB","FA","-","-","-","-","-","-","1.4","0.4","0","-","0","-","-","-","-","-","0","-","0.4","1.8"
"633","Eric Tomlinson","TE","HOU","0","-","-","-","-","-","-","-","1.7","BYE","0","0","0","-","-","0","-","0","0.2","1.7"
"633","Tommylee Lewis","WR","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","1.7","-","-","0.9","1.7"
"635","Miles Boykin","WR","PIT","-","-","-","-","-","1.6","BYE","-","-","-","-","-","-","-","-","0","-","-","0.8","1.6"
"636","C.J. Beathard","QB","JAC","-","-","-","-","-","-","BYE","-","1.3","-","-","-","0.2","-","-","-","-","-","0.8","1.5"
"636","Easop Winston Jr.","WR","SEA","-","-","-","-","-","-","-","-","BYE","-","-","-","-","1.5","0","0","-","-","0.5","1.5"
"636","Keke Coutee","WR","NO","-","-","-","-","-","BYE","1.5","-","-","-","-","-","-","-","-","-","-","-","1.5","1.5"
"639","Malik Taylor","WR","NYJ","3.4","-","-","-","0","BYE","-","0","-2","0","-","-","-","0","0","-","-","-","0.2","1.4"
"639","Devine Ozigbo","RB","FA","-","-","-","-","-","-","1.4","-","0","-","-","-","-","-","-","-","-","-","0.7","1.4"
"641","John Kelly Jr.","RB","CLE","-","-","-","-","-","-","1.3","-","-","-","-","-","BYE","-","-","-","-","-","1.3","1.3"
"642","Jacques Patrick","RB","FA","-","-","-","1.2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1.2","1.2"
"642","Nick Boyle","TE","FA","-","-","-","-","-","-","-","-","-","-","0","-","-","-","-","-","1.2","-","0.6","1.2"
"644","Buddy Howell","RB","FA","-","-","-","0","-","-","0","1.1","0","-","-","0","-","-","-","-","-","-","0.2","1.1"
"644","Mekhi Sargent","RB","FA","0.2","-","0.2","-","0","-","-","-","-","-","-","-","0.5","-","-","-","-","0.2","0.2","1.1"
"646","Khari Blasingame","RB","CHI","0","-","-","-","-","0","-","-","-","BYE","-","-1.4","-","-","-","0.9","-","1.5","0.2","1"
"646","Darrell Daniels","TE","FA","0","0","0","-","-","0","-","0","1","0","0","-","-","-","-","-","0","0","0.1","1"
"646","Deon Yelder","TE","FA","-","-","-","-","-","-","1","0","-","-","-","-","-","-","-","-","-","-","0.5","1"
"649","Daniel Helm","TE","FA","-","-","-","-","-","-","-","-","-","0","-","0","-","-","0.9","-","-","-","0.3","0.9"
"649","Sam Ehlinger","QB","IND","-","-","-","-","-","-","-","-","0.1","-","0.9","-","-0.1","BYE","-","-","-","-","0.3","0.9"
"651","Racey McMath","WR","TEN","-","0","0","-","-","-","-","-","-","-","-","-","BYE","1.9","-1.1","0","-","0","0.1","0.8"
"652","Ryan Fitzpatrick","QB","FA","0.7","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.7","0.7"
"652","Damarea Crockett","RB","NYJ","-","-","0.7","-","-","BYE","-","-","-","-","-","-","-","-","-","-","-","-","0.7","0.7"
"654","David Blough","QB","ARI","-","-","-","-","-","-","-","0.6","-","-","-","BYE","-","-","-","-","-","-","0.6","0.6"
"655","Jake Funk","RB","IND","0","0","0.6","-","-","0","-","-","-","-","-","-","-","BYE","-","-0.1","-","-","0.1","0.5"
"656","Maurice Ffrench","WR","FA","-","-","-","-","-","-","-","-","-","0","-","-","-","-","-","0.3","-","-","0.2","0.3"
"656","Nathan Cottrell","RB","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.3","0","0","0.1","0.3"
"658","Kellen Mond","QB","CLE","-","-","-","-","-","0","-","-","-","-","-","-","BYE","-","-","-","0.2","-","0.1","0.2"
"658","Nathan Peterman","QB","CHI","-","-","-","-","0.2","-","-","-","-","BYE","-","-","-","-","-","-","-","-","0.2","0.2"
"660","Ben Ellefson","TE","FA","-","0","-","-","0","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0"
"660","Ty Long","K","FA","0","0","0","0","0","0","-","0","-","0","0","0","0","0","0","-","0","0","0","0"
"660","Jordan Wilkins","RB","FA","-","-","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0"
"660","Cullen Gillaspia","RB","FA","-","-","0","-","-","0","0","-","-","-","-","-","-","-","-","-","-","0","0","0"
"660","Brian Hill","RB","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","-","-","-","0","0"
"660","Cody Thompson","WR","SEA","-","-","-","-","-","-","-","-","BYE","-","-","-","-","-","0","-","-","0","0","0"
"660","Nick Ralston","RB","FA","-","-","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"660","Tory Carter","RB","FA","-","-","0","-","-","-","-","0","-","0","0","0","-","-","-","-","-","-","0","0"
"660","Justin Hardee","WR","NYJ","0","-","0","0","0","BYE","-","0","0","-","0","-","0","0","-","-","0","0","0","0"
"660","Tarik Cohen","RB","FA","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"660","Vyncint Smith","WR","IND","-","-","-","-","-","-","-","-","-","-","-","-","-","0","-","-","-","-","0","0"
"660","Sewo Olonilua","RB","FA","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"660","Colin Thompson","TE","MIN","-","-","-","0","-","-","0","-","0","-","-","-","-","-","-","-","-","-","0","0"
"660","Josh Johnson","RB","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0"
"660","River Cracraft","WR","MIA","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","-","0","-","0","0"
"660","Codey McElroy","TE","FA","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"660","Miller Forristall","TE","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","-","-","-","0","0"
"660","Jordan Veasy","WR","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","-","0","-","0","0"
"660","Andrew Beck","TE","HOU","-","-","-","-","-","-","-","-","-","BYE","-","-","-","-","0","-","-","-","0","0"
"660","Kenjon Barner","RB","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","0","0"
"660","Brett Rypien","QB","LAR","-","-","-","-","-","-","-","-","-","-","BYE","-","-","-","-","-","0","-","0","0"
"660","Nsimba Webster","WR","CHI","0","0","0","0","-","-","-","-","-","BYE","-","-","-","-","0","0","-","-","0","0"
"660","Ryan Switzer","WR","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","-","0","0"
"660","Trace McSorley","QB","NE","-","-","-","-","-","-","-","-","-","-","-","-","-","BYE","-","-","0","-","0","0"
"660","Kawaan Baker","WR","NO","-","-","-","-","-","BYE","-","-","-","-","-","-","-","-","-","0","-","-","0","0"
"660","Jalen Camp","WR","HOU","-","-","-","-","-","-","-","-","-","BYE","-","-","-","-","-","0","-","-","0","0"
"660","Stephen Sullivan","TE","CAR","-","-","-","-","-","-","-","-","-","-","-","-","BYE","-","-","0","-","-","0","0"
"660","Giovanni Ricci","TE","CAR","-","0","-","-","0","-","-","0","-","0","-","0","BYE","-","0","0","0","0","0","0"
"660","Jacob Eason","QB","FA","-","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"660","Quinton Bell","WR","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","-","-","-","0","0"
"660","Gerrid Doaks","RB","HOU","-","0","-","-","0","-","-","-","0","BYE","0","-","-","-","-","-","-","-","0","0"
"660","Devin Smith","WR","FA","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"660","Tutu Atwell","WR","LAR","-","0","0","0","0","0","-","0","-","-","BYE","-","-","-","-","-","-","-","0","0"
"660","Matthew Slater","WR","NE","-","0","-","0","0","-","-","0","0","0","0","-","0","BYE","-","-","0","0","0","0"
"660","Taiwan Jones","RB","FA","-","0","-","-","-","-","-","0","0","0","-","0","-","-","-","-","0","0","0","0"
"660","Noah Togiai","TE","ARI","-","-","-","-","-","-","-","-","-","-","-","BYE","-","-","-","-","-","0","0","0"
"660","Osirus Mitchell","WR","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","-","-","0","0"
"660","Spencer Brown","RB","CAR","0","-","-","-","-","-","-","-","-","-","-","-","BYE","-","-","-","-","-","0","0"
"660","Landen Akers","WR","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","-","-","-","0","0"
"660","Farrod Green","TE","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","-","-","0","0"
"660","Brandon Smith","WR","ARI","-","-","-","0","-","-","-","-","-","-","-","BYE","-","-","-","-","-","-","0","0"
"660","Cameron Nizialek","K","FA","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"660","Elijah McGuire","RB","FA","-","-","-","-","-","-","-","-","-","-","0","-","-","-","-","-","0","0","0","0"
"660","Isaiah Coulter","WR","BUF","-","-","-","-","-","-","BYE","-","-","-","-","0","-","-","-","-","-","-","0","0"
"660","JJ Molson","K","FA","-","-","-","-","-","0","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"660","Jake Hausmann","TE","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","0","-","-","-","-","0","0"
"660","Clark Harris","TE","FA","-","-","-","-","-","-","-","-","-","-","0","-","-","-","-","-","-","-","0","0"
"660","Damion Ratley","WR","FA","-","-","-","-","-","0","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"660","Artavis Pierce","RB","FA","-","-","-","-","-","0","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"660","Daurice Fountain","WR","CHI","-","-","-","-","-","-","-","-","-","BYE","0","-","-","-","-","-","-","-","0","0"
"660","Mason Kinsey","WR","TEN","-","-","-","-","-","-","0","-","-","-","-","-","BYE","-","-","-","-","-","0","0"
"660","Antonio Gandy-Golden","WR","FA","-","-","-","-","-","-","0","-","-","-","-","-","-","-","-","-","-","-","0","0"
"660","B.J. Emmons","RB","FA","-","-","-","-","-","-","-","-","-","-","-","0","-","-","-","-","-","-","0","0"
"660","John Brown","WR","FA","-","-","-","-","-","-","0","-","-","-","0","0","-","-","-","-","-","-","0","0"
"660","Trey Edmunds","RB","FA","-","-","-","-","-","-","-","-","0","-","-","-","-","-","-","-","-","-","0","0"
"660","John Hightower","WR","LAC","-","-","-","-","-","-","BYE","-","0","-","-","-","-","-","-","-","-","-","0","0"
"660","Jacob Harris","TE","JAC","-","-","-","-","-","-","0","-","-","-","-","-","-","-","-","-","-","-","0","0"
"660","Geronimo Allison","WR","FA","-","-","-","-","-","-","0","-","-","-","-","-","-","-","-","-","-","-","0","0"
"660","Dan Chisena","WR","PIT","-","-","-","-","-","-","BYE","-","-","0","-","-","0","-","-","-","-","-","0","0"
"660","Briley Moore","TE","FA","-","-","-","-","-","-","-","-","-","0","-","-","-","-","-","0","-","-","0","0"
"660","Josh Hammond","WR","FA","-","-","-","-","-","-","-","0","-","-","-","-","-","-","-","-","-","-","0","0"
"660","Darwin Thompson","RB","FA","-","-","-","-","-","-","-","0","-","-","-","-","-","-","-","-","0","-","0","0"
"660","LeVante Bellamy","RB","FA","-","-","-","-","-","-","-","-","0","-","-","-","-","-","-","-","-","-","0","0"
"660","Darius Bradwell","RB","FA","-","-","-","-","-","-","-","-","-","-","-","0","-","-","-","-","0","-","0","0"
"660","Allen Hurns","WR","FA","-","-","-","-","-","0","-","-","0","-","0","-","0","-","-","-","-","-","0","0"
"660","Alex Kessman","K","FA","-","-","-","-","-","-","-","-","-","-","-","-","0","-","-","-","-","-","0","0"
"660","J.P. Holtz","TE","FA","-","-","-","0","-","-","-","0","-","-","-","0","-","0","-","0","-","-","0","0"
"660","J.K. Dobbins","RB","BAL","-","-","-","0","-","-","-","BYE","-","-","-","-","-","-","-","-","-","-","0","0"
"660","Rodney Adams","WR","FA","-","-","-","-","-","-","-","-","-","-","-","-","0","-","-","-","-","-","0","0"
