Rank,Name,Team,ByeWeek,Age,Position,PositionRank,AverageDraftPositionPPR
999,Laquvionte Gonzalez,LAR,12,null,WR,WR362,970
1000,Ricky Jeune,LAR,12,29,WR,WR363,971
1001,Shay Fields,WAS,4,27,WR,WR364,972
1002,Cam Sims,WAS,4,27,WR,WR365,973
1003,Jeff Wilson Jr.,SF,11,27,RB,RB237,974
1004,Elijah Wellman,WAS,4,28,FB,RB238,975
1005,Kyle Allen,CAR,4,27,QB,QB124,976
1006,Trent Sherfield,ARI,9,27,WR,WR366,977
1007,Andrew Vollert,ARI,9,28,TE,TE191,978
1008,Kurt Benkert,ATL,8,28,QB,QB125,979
1009,Demario Richard,ATL,8,26,RB,RB239,980
1010,Malik Williams,ATL,8,27,RB,RB240,981
1011,Luke McNitt,ATL,8,29,FB,RB241,982
1012,Jaelon Acklin,BAL,10,27,WR,WR367,983
1013,Reggie Bonnafon,CAR,4,27,RB,RB242,984
1014,Dalton Sturm,DAL,8,27,QB,QB126,985
1015,Jordan Chunn,DAL,8,28,RB,RB243,986
1016,Malik Earl,DAL,8,null,WR,WR368,987
1017,Kevin Rader,GB,7,28,TE,TE192,988
1018,J.T. Barrett,NO,6,28,QB,QB127,989
1019,Allen Lazard,JAX,9,27,WR,WR369,990
1020,Marchie Murdock,DAL,8,28,WR,WR370,991
1021,David Wells,DAL,8,28,TE,TE193,992
1022,Chad Kanoff,ARI,9,28,QB,QB128,993
1023,Austin Ramesh,ARI,9,null,FB,RB244,994
1024,Lamar Jordan,ATL,8,28,QB,QB129,995
1025,Daniel Marx,ATL,8,27,FB,RB245,996
1026,Christian Blake,ATL,8,27,WR,WR371,997
1027,Dontez Byrd,ATL,8,27,WR,WR372,998
1028,Detrich Clark,ATL,8,null,WR,WR373,999
1029,Devin Gray,ATL,8,28,WR,WR374,1000
1030,Troy Mangen,ATL,8,29,TE,TE194,1001
1031,Jake Roh,ATL,8,null,TE,TE195,1002
1032,David Marvin,ATL,8,28,K,K49,1003
1033,Gus Edwards,BAL,10,28,RB,RB246,1004
1034,Andre Levrone,BAL,10,28,WR,WR375,1005
1035,Tim Boyle,GB,7,28,QB,QB130,1006
1036,Dimitri Flowers,NYJ,11,27,FB,RB247,1007
1037,Dorren Miller,JAX,9,28,WR,WR376,1009
1038,Jalen Tolliver,ARI,9,27,WR,WR377,1010
1039,Jonah Trinnaman,ARI,9,27,WR,WR378,1011
1040,Alec Bloom,ARI,9,27,TE,TE196,1012
1041,Matthew McCrane,ARI,9,28,K,K50,1013
1042,Sergio Bailey II,TB,5,31,WR,WR379,1014
1043,Justin Crawford,ATL,8,28,RB,RB248,1015
1044,Chris Ezeala,BAL,10,27,RB,RB249,1016
1045,Christian Scotland-Williamson,PIT,7,30,TE,TE197,1017
1046,Mark Thompson,BAL,10,28,RB,RB250,1018
1047,De'Lance Turner,BAL,10,27,RB,RB251,1019
1048,Nick Keizer,BAL,10,28,TE,TE198,1020
1049,Saeed Blacknall,LV,7,27,WR,WR380,1021
1050,Da'Mari Scott,CLE,11,27,WR,WR381,1022
1051,Eddy Piñeiro,LV,7,27,K,K51,1023
1052,Byron Pringle,KC,12,29,WR,WR382,1024
1053,Marcus Baugh,LV,7,28,TE,TE199,1025
1054,Caleb Scott,SEA,7,27,WR,WR383,1026
1055,Taj Williams,SEA,7,30,WR,WR384,1027
1056,Chase Litton,KC,12,27,QB,QB131,1028
1057,Blake Mack,KC,12,27,TE,TE200,1029
1058,Jarvion Franklin,PIT,7,27,RB,RB252,1030
1059,Quadree Henderson,PIT,7,26,WR,WR385,1031
1060,Ka'raun White,SEA,7,30,WR,WR386,1032
1061,Nick Sharga,LV,7,null,FB,RB253,1033
1062,Derrick Willies,CLE,11,28,WR,WR387,1034
1063,Elijah Marks,KC,12,null,WR,WR388,1035
1064,Darrel Williams,KC,12,28,RB,RB254,1036
1065,Marcus Martin,SEA,7,null,RB,RB255,1037
1066,Dontrell Hilliard,CLE,11,28,RB,RB256,1038
1067,Khalid Hill,SEA,7,28,FB,RB257,1039
1068,Julian Allen,CLE,11,29,FB,RB258,1040
1069,Ryan Smith,GB,7,27,TE,TE201,1041
1070,Johnny Stanton IV,MIN,10,28,FB,RB259,1042
1071,Chad Beebe,MIN,10,29,WR,WR389,1043
1072,Janarion Grant,BAL,10,29,WR,WR390,1044
1073,Keith Kirkwood,NO,6,28,WR,WR391,1045
1074,Josh Adams,PHI,9,26,RB,RB260,1046
1075,Deon Yelder,NO,6,28,TE,TE202,1047
1076,Pharoah McKever,PIT,7,29,TE,TE203,1048
1077,Henry Poggi,LV,7,28,FB,RB261,1049
1078,Chris Warren III,LV,7,27,RB,RB262,1050
1079,Paul Butler,LV,7,30,TE,TE204,1051
1080,Jordan Smallwood,KC,12,28,WR,WR392,1052
1081,Quinton Flowers,CIN,9,28,QB,QB132,1053
1082,Terry Swanson,HOU,10,26,RB,RB263,1054
1083,Jawill Davis,NYG,9,28,WR,WR393,1055
1084,Akrum Wadley,TEN,8,28,RB,RB264,1056
1085,Ethan Wolf,TEN,8,27,TE,TE205,1057
1086,Robert Foster,BUF,11,29,WR,WR394,1058
1087,Ray Lawry,CIN,9,26,RB,RB265,1059
1088,Jordan Franks,CIN,9,27,TE,TE206,1060
1089,Lavon Coleman,HOU,10,28,RB,RB266,1061
1090,Vyncint Smith,HOU,10,27,WR,WR395,1062
1091,Jester Weah,HOU,10,28,WR,WR396,1063
1092,Cameron Batson,TEN,8,27,WR,WR397,1064
1093,Deontay Burnett,TEN,8,25,WR,WR398,1065
1094,Devin Ross,TEN,8,27,WR,WR399,1066
1095,Jordan Veasy,TEN,8,28,WR,WR400,1067
1096,Devonte Boyd,CIN,9,28,WR,WR401,1068
1097,Anthony Mahoungou,PHI,9,29,WR,WR402,1069
1098,Larry Rose,TEN,8,27,RB,RB267,1070
1099,Stephen Baggett,NYG,9,27,TE,TE207,1071
1100,Keith Ford,BUF,11,29,RB,RB268,1072
1101,Cam Phillips,BUF,11,27,WR,WR403,1073
1102,Dalyn Dawkins,TEN,8,28,RB,RB269,1074
1103,Ryan Nall,CHI,5,27,RB,RB270,1075
1104,Ralph Webb,NE,11,28,RB,RB271,1076
1105,Kyle Lewis,DET,6,28,WR,WR404,1077
1106,Tyler Davis,BUF,11,28,K,K52,1078
1107,Teo Redding,DET,6,28,WR,WR405,1079
1108,Deandre Goolsby,DET,6,27,TE,TE208,1080
1109,Buddy Howell,MIA,11,27,RB,RB272,1081
1110,Greg Joseph,MIA,11,28,K,K53,1082
1111,Garrett Johnson,CHI,5,27,WR,WR406,1083
1112,Brandon Powell,DET,6,27,WR,WR407,1084
1113,Chris Lacy,NE,11,27,WR,WR408,1085
1114,Shane Wimann,NE,11,28,RB,RB273,1086
1115,Shaq Roland,CHI,5,null,WR,WR409,1087
1116,Marcus Lucas,DET,6,31,WR,WR410,1088
1117,Alonzo Russell,NYG,9,30,WR,WR411,1089
1118,Damoun Patterson,PIT,7,28,WR,WR412,1090
1119,Brogan Roback,CLE,11,28,QB,QB133,1091
1120,Zach Olstad,BUF,11,29,RB,RB274,1092
1121,Matt Fleming,CHI,5,null,WR,WR413,1093
1122,Robert Martin,NYG,9,27,RB,RB275,1094
1123,Deontez Alexander,DET,6,27,WR,WR414,1095
1124,Codey McElroy,LAR,12,30,TE,TE209,1096
1125,Darvin Kidsy,WAS,4,28,WR,WR415,1097
1126,Luis Perez,LAR,12,28,QB,QB134,1098
1127,John Franklin,CHI,5,28,WR,WR416,1099
1128,C.J. Duncan,ARI,9,28,WR,WR417,1100
1129,Ryan Yurachek,NO,6,26,TE,TE210,1101
1130,Tim Wilson,PHI,9,29,WR,WR418,1102
1131,Clayton Wilson,SEA,7,28,TE,TE211,1103
1132,Nick Holley,LAR,12,28,WR,WR419,1104
1133,Davon Grayson,KC,12,27,WR,WR420,1105
1134,Eldridge Massington,NO,6,28,WR,WR421,1106
1135,Keenan Reynolds,SEA,7,28,WR,WR422,1107
1136,Thomas Sperbeck,TB,5,28,WR,WR423,1108
1137,Nick Stevens,DEN,10,28,QB,QB135,1109
1138,Kayaune Ross,IND,9,29,WR,WR424,1110
1139,Garrett Hudson,WAS,4,28,TE,TE212,1111
1140,Austin Roberts,LAC,8,27,TE,TE213,1112
1141,Sherman Badie,ARI,9,28,RB,RB276,1113
1142,Jaeden Graham,ATL,8,27,TE,TE214,1114
1143,Wes Saxton,DET,6,29,TE,TE215,1115
1144,Garrett Dickerson,NYG,9,27,TE,TE216,1116
1145,Ross Martin,CLE,11,30,K,K54,1117
1146,Algernon Brown,KC,12,31,FB,RB277,1118
1147,Josh Crockett,KC,12,28,WR,WR425,1119
1148,Josh Smith,NO,6,null,WR,WR426,1120
1149,Greg Little,ARI,9,34,WR,WR427,1121
1150,Isaiah McKenzie,DEN,10,28,WR,WR428,1122
1151,Jake Rudock,DET,6,30,QB,QB136,1123
1152,Andre Roberts,NYJ,11,35,WR,WR429,1124
1153,KD Cannon,DAL,8,27,WR,WR430,1125
